drugbank_id	drugbank_name	do_slim_id	do_slim_name	do_subsumed_id	do_subsumed_name	resource
DB00443	Betamethasone	DOID:7147	ankylosing spondylitis	DOID:7147	ankylosing spondylitis	labeledin
DB00443	Betamethasone	DOID:7147	ankylosing spondylitis	DOID:7147	ankylosing spondylitis	medi_lps
DB00443	Betamethasone	DOID:7148	rheumatoid arthritis	DOID:7148	rheumatoid arthritis	labeledin
DB00443	Betamethasone	DOID:7148	rheumatoid arthritis	DOID:7148	rheumatoid arthritis	medi_hps
DB00443	Betamethasone	DOID:8577	ulcerative colitis	DOID:8577	ulcerative colitis	labeledin
DB00443	Betamethasone	DOID:8577	ulcerative colitis	DOID:8577	ulcerative colitis	medi_lps
DB00443	Betamethasone	DOID:8893	psoriasis	DOID:8893	psoriasis	ehrlink
DB00443	Betamethasone	DOID:8893	psoriasis	DOID:8893	psoriasis	medi_hps
DB00443	Betamethasone	DOID:9008	psoriatic arthritis	DOID:9008	psoriatic arthritis	labeledin
DB00443	Betamethasone	DOID:9008	psoriatic arthritis	DOID:9008	psoriatic arthritis	medi_lps
DB00443	Betamethasone	DOID:9074	systemic lupus erythematosus	DOID:9074	systemic lupus erythematosus	labeledin
DB00443	Betamethasone	DOID:9074	systemic lupus erythematosus	DOID:9074	systemic lupus erythematosus	medi_lps
DB00443	Betamethasone	DOID:986	alopecia areata	DOID:986	alopecia areata	medi_lps
DB00443	Betamethasone	DOID:9970	obesity	DOID:9970	obesity	medi_lps
DB00444	Teniposide	DOID:0060073	lymphatic system cancer	DOID:8538	reticulosarcoma	predict
DB00444	Teniposide	DOID:1192	peripheral nervous system neoplasm	DOID:769	neuroblastoma	medi_lps
DB00444	Teniposide	DOID:1324	lung cancer	DOID:5409	lung small cell carcinoma	predict
DB00444	Teniposide	DOID:2531	hematologic cancer	DOID:0060058	lymphoma	medi_lps
DB00444	Teniposide	DOID:2531	hematologic cancer	DOID:1037	lymphoblastic leukemia	medi_hps
DB00444	Teniposide	DOID:2531	hematologic cancer	DOID:1037	lymphoblastic leukemia	predict
DB00444	Teniposide	DOID:2531	hematologic cancer	DOID:1040	chronic lymphocytic leukemia	predict
DB00444	Teniposide	DOID:2531	hematologic cancer	DOID:1240	leukemia	medi_lps
DB00444	Teniposide	DOID:2531	hematologic cancer	DOID:1240	leukemia	predict
DB00444	Teniposide	DOID:2531	hematologic cancer	DOID:8567	Hodgkin's lymphoma	predict
DB00444	Teniposide	DOID:2531	hematologic cancer	DOID:9952	acute lymphocytic leukemia	medi_hps
DB00444	Teniposide	DOID:2531	hematologic cancer	DOID:9952	acute lymphocytic leukemia	predict
DB00445	Epirubicin	DOID:10283	prostate cancer	DOID:10283	prostate cancer	medi_hps
DB00445	Epirubicin	DOID:10534	stomach cancer	DOID:10534	stomach cancer	medi_hps
DB00445	Epirubicin	DOID:10534	stomach cancer	DOID:5517	stomach carcinoma	medi_hps
DB00445	Epirubicin	DOID:11054	urinary bladder cancer	DOID:11054	urinary bladder cancer	medi_hps
DB00445	Epirubicin	DOID:11054	urinary bladder cancer	DOID:4007	bladder carcinoma	medi_hps
DB00445	Epirubicin	DOID:1115	sarcoma	DOID:1115	sarcoma	medi_hps
DB00445	Epirubicin	DOID:1192	peripheral nervous system neoplasm	DOID:769	neuroblastoma	medi_hps
DB00445	Epirubicin	DOID:12995	conduct disorder	DOID:12995	conduct disorder	medi_lps
DB00445	Epirubicin	DOID:1612	breast cancer	DOID:1612	breast cancer	medi_hps
DB00445	Epirubicin	DOID:1612	breast cancer	DOID:1612	breast cancer	predict
DB00445	Epirubicin	DOID:1612	breast cancer	DOID:3459	breast carcinoma	medi_lps
DB00445	Epirubicin	DOID:1612	breast cancer	DOID:3459	breast carcinoma	predict
DB00445	Epirubicin	DOID:1781	thyroid cancer	DOID:1781	thyroid cancer	medi_hps
DB00445	Epirubicin	DOID:1793	pancreatic cancer	DOID:1793	pancreatic cancer	medi_hps
DB00445	Epirubicin	DOID:1793	pancreatic cancer	DOID:4905	pancreatic carcinoma	medi_hps
DB00445	Epirubicin	DOID:184	bone cancer	DOID:3347	osteosarcoma	medi_hps
DB00445	Epirubicin	DOID:2394	ovarian cancer	DOID:2394	ovarian cancer	medi_hps
DB00445	Epirubicin	DOID:2531	hematologic cancer	DOID:0060058	lymphoma	medi_hps
DB00445	Epirubicin	DOID:2531	hematologic cancer	DOID:0060318	acute promyelocytic leukemia	medi_hps
DB00445	Epirubicin	DOID:2531	hematologic cancer	DOID:1240	leukemia	medi_hps
DB00445	Epirubicin	DOID:2531	hematologic cancer	DOID:12603	acute leukemia	medi_lps
DB00445	Epirubicin	DOID:2531	hematologic cancer	DOID:8567	Hodgkin's lymphoma	medi_hps
DB00445	Epirubicin	DOID:2531	hematologic cancer	DOID:8651	Hodgkin's granuloma	medi_hps
DB00445	Epirubicin	DOID:2531	hematologic cancer	DOID:9119	acute myeloid leukemia	medi_hps
DB00445	Epirubicin	DOID:2531	hematologic cancer	DOID:9538	multiple myeloma	medi_hps
DB00445	Epirubicin	DOID:2531	hematologic cancer	DOID:9952	acute lymphocytic leukemia	medi_hps
DB00445	Epirubicin	DOID:263	kidney cancer	DOID:2154	nephroblastoma	medi_lps
DB00445	Epirubicin	DOID:2998	testicular cancer	DOID:2998	testicular cancer	medi_hps
DB00445	Epirubicin	DOID:3277	thymus cancer	DOID:3275	thymoma	medi_lps
DB00445	Epirubicin	DOID:3571	liver cancer	DOID:3571	liver cancer	medi_hps
DB00445	Epirubicin	DOID:363	uterine cancer	DOID:2871	endometrial carcinoma	medi_lps
DB00445	Epirubicin	DOID:363	uterine cancer	DOID:363	uterine cancer	medi_hps
DB00445	Epirubicin	DOID:3953	adrenal gland cancer	DOID:3953	adrenal gland cancer	medi_lps
DB00445	Epirubicin	DOID:3953	adrenal gland cancer	DOID:660	adrenal cortex cancer	medi_lps
DB00445	Epirubicin	DOID:4362	cervical cancer	DOID:2893	cervix carcinoma	medi_lps
DB00445	Epirubicin	DOID:4362	cervical cancer	DOID:4362	cervical cancer	medi_lps
DB00445	Epirubicin	DOID:635	acquired immunodeficiency syndrome	DOID:635	acquired immunodeficiency syndrome	medi_hps
DB00446	Chloramphenicol	DOID:1826	epilepsy syndrome	DOID:2481	infantile epileptic encephalopathy	medi_lps
DB00449	Dipivefrin	DOID:10763	hypertension	DOID:1073	renal hypertension	predict
DB00449	Dipivefrin	DOID:10763	hypertension	DOID:10763	hypertension	predict
DB00449	Dipivefrin	DOID:1686	glaucoma	DOID:1067	open-angle glaucoma	predict
DB00449	Dipivefrin	DOID:1686	glaucoma	DOID:1070	primary open angle glaucoma	predict
DB00451	Levothyroxine	DOID:10763	hypertension	DOID:13593	eclampsia	medi_lps
DB00451	Levothyroxine	DOID:12361	Graves' disease	DOID:12361	Graves' disease	ehrlink
DB00451	Levothyroxine	DOID:12361	Graves' disease	DOID:12361	Graves' disease	medi_lps
DB00451	Levothyroxine	DOID:12361	Graves' disease	DOID:12361	Graves' disease	predict
DB00451	Levothyroxine	DOID:1459	hypothyroidism	DOID:0050328	congenital hypothyroidism	ehrlink
DB00451	Levothyroxine	DOID:1459	hypothyroidism	DOID:0050328	congenital hypothyroidism	medi_hps
DB00451	Levothyroxine	DOID:1459	hypothyroidism	DOID:11634	myxedema	medi_hps
DB00451	Levothyroxine	DOID:1459	hypothyroidism	DOID:11634	myxedema	predict
DB00451	Levothyroxine	DOID:1459	hypothyroidism	DOID:1459	hypothyroidism	ehrlink
DB00451	Levothyroxine	DOID:1459	hypothyroidism	DOID:1459	hypothyroidism	medi_hps
DB00451	Levothyroxine	DOID:1595	endogenous depression	DOID:1470	major depressive disorder	medi_lps
DB00451	Levothyroxine	DOID:1595	endogenous depression	DOID:1595	endogenous depression	medi_lps
DB00451	Levothyroxine	DOID:1781	thyroid cancer	DOID:1781	thyroid cancer	ehrlink
DB00451	Levothyroxine	DOID:1781	thyroid cancer	DOID:1781	thyroid cancer	labeledin
DB00451	Levothyroxine	DOID:1781	thyroid cancer	DOID:1781	thyroid cancer	medi_hps
DB00451	Levothyroxine	DOID:1781	thyroid cancer	DOID:3969	papillary thyroid carcinoma	ehrlink
DB00451	Levothyroxine	DOID:3393	coronary artery disease	DOID:5844	myocardial infarction	medi_hps
DB00451	Levothyroxine	DOID:3393	coronary artery disease	DOID:9408	acute myocardial infarction	medi_hps
DB00451	Levothyroxine	DOID:9970	obesity	DOID:9970	obesity	medi_lps
DB00454	Pethidine	DOID:1459	hypothyroidism	DOID:1459	hypothyroidism	medi_lps
DB00454	Pethidine	DOID:1826	epilepsy syndrome	DOID:1826	epilepsy syndrome	medi_lps
DB00454	Pethidine	DOID:2841	asthma	DOID:2841	asthma	medi_lps
DB00454	Pethidine	DOID:6364	migraine	DOID:6364	migraine	medi_lps
DB00455	Loratadine	DOID:2841	asthma	DOID:2841	asthma	ehrlink
DB00455	Loratadine	DOID:3310	atopic dermatitis	DOID:3310	atopic dermatitis	ehrlink
DB00455	Loratadine	DOID:4481	allergic rhinitis	DOID:4481	allergic rhinitis	ehrlink
DB00457	Prazosin	DOID:10763	hypertension	DOID:1073	renal hypertension	predict
DB00457	Prazosin	DOID:10763	hypertension	DOID:10763	hypertension	labeledin
DB00457	Prazosin	DOID:10763	hypertension	DOID:10763	hypertension	medi_hps
DB00457	Prazosin	DOID:10763	hypertension	DOID:10763	hypertension	predict
DB00457	Prazosin	DOID:10763	hypertension	DOID:10825	essential hypertension	medi_hps
DB00457	Prazosin	DOID:3953	adrenal gland cancer	DOID:3953	adrenal gland cancer	medi_lps
DB00457	Prazosin	DOID:594	panic disorder	DOID:594	panic disorder	medi_lps
DB00458	Imipramine	DOID:1094	attention deficit hyperactivity disorder	DOID:1094	attention deficit hyperactivity disorder	predict
DB00458	Imipramine	DOID:1595	endogenous depression	DOID:1470	major depressive disorder	medi_hps
DB00458	Imipramine	DOID:1595	endogenous depression	DOID:1595	endogenous depression	labeledin
DB00458	Imipramine	DOID:1595	endogenous depression	DOID:1595	endogenous depression	medi_hps
DB00458	Imipramine	DOID:3312	bipolar disorder	DOID:3312	bipolar disorder	medi_lps
DB00458	Imipramine	DOID:594	panic disorder	DOID:594	panic disorder	medi_hps
DB00458	Imipramine	DOID:594	panic disorder	DOID:594	panic disorder	predict
DB00458	Imipramine	DOID:6364	migraine	DOID:6364	migraine	medi_lps
DB00459	Acitretin	DOID:2531	hematologic cancer	DOID:0060058	lymphoma	medi_lps
DB00459	Acitretin	DOID:8893	psoriasis	DOID:8893	psoriasis	labeledin
DB00459	Acitretin	DOID:8893	psoriasis	DOID:8893	psoriasis	medi_hps
DB00461	Nabumetone	DOID:7148	rheumatoid arthritis	DOID:7148	rheumatoid arthritis	ehrlink
DB00461	Nabumetone	DOID:7148	rheumatoid arthritis	DOID:7148	rheumatoid arthritis	labeledin
DB00461	Nabumetone	DOID:7148	rheumatoid arthritis	DOID:7148	rheumatoid arthritis	medi_hps
DB00461	Nabumetone	DOID:8398	osteoarthritis	DOID:8398	osteoarthritis	predict
DB00462	Methylscopolamine bromide	DOID:3083	chronic obstructive pulmonary disease	DOID:3083	chronic obstructive pulmonary disease	medi_lps
DB00468	Quinine	DOID:12365	malaria	DOID:12365	malaria	labeledin
DB00468	Quinine	DOID:12365	malaria	DOID:12365	malaria	medi_hps
DB00468	Quinine	DOID:12365	malaria	DOID:14067	Plasmodium falciparum malaria	labeledin
DB00468	Quinine	DOID:12365	malaria	DOID:14067	Plasmodium falciparum malaria	medi_hps
DB00468	Quinine	DOID:12365	malaria	DOID:14324	Plasmodium malariae malaria	medi_hps
DB00468	Quinine	DOID:1826	epilepsy syndrome	DOID:2481	infantile epileptic encephalopathy	medi_lps
DB00468	Quinine	DOID:2377	multiple sclerosis	DOID:2377	multiple sclerosis	medi_lps
DB00468	Quinine	DOID:332	amyotrophic lateral sclerosis	DOID:332	amyotrophic lateral sclerosis	medi_lps
DB00468	Quinine	DOID:9074	systemic lupus erythematosus	DOID:9074	systemic lupus erythematosus	medi_lps
DB00470	Dronabinol	DOID:10652	Alzheimer's disease	DOID:10652	Alzheimer's disease	medi_lps
DB00470	Dronabinol	DOID:11119	Gilles de la Tourette syndrome	DOID:11119	Gilles de la Tourette syndrome	medi_lps
DB00470	Dronabinol	DOID:1319	brain cancer	DOID:1319	brain cancer	medi_lps
DB00470	Dronabinol	DOID:14330	Parkinson's disease	DOID:14330	Parkinson's disease	medi_lps
DB00470	Dronabinol	DOID:1686	glaucoma	DOID:1686	glaucoma	medi_lps
DB00470	Dronabinol	DOID:1936	atherosclerosis	DOID:1936	atherosclerosis	medi_lps
DB00470	Dronabinol	DOID:2377	multiple sclerosis	DOID:2377	multiple sclerosis	medi_lps
DB00470	Dronabinol	DOID:3070	malignant glioma	DOID:3070	malignant glioma	medi_lps
DB00470	Dronabinol	DOID:635	acquired immunodeficiency syndrome	DOID:635	acquired immunodeficiency syndrome	medi_lps
DB00471	Montelukast	DOID:2841	asthma	DOID:12323	cough variant asthma	ehrlink
DB00471	Montelukast	DOID:2841	asthma	DOID:2841	asthma	ehrlink
DB00471	Montelukast	DOID:2841	asthma	DOID:2841	asthma	labeledin
DB00471	Montelukast	DOID:2841	asthma	DOID:2841	asthma	medi_hps
DB00471	Montelukast	DOID:2841	asthma	DOID:2841	asthma	predict
DB00471	Montelukast	DOID:3083	chronic obstructive pulmonary disease	DOID:3083	chronic obstructive pulmonary disease	ehrlink
DB00471	Montelukast	DOID:4481	allergic rhinitis	DOID:4481	allergic rhinitis	ehrlink
DB00472	Fluoxetine	DOID:5419	schizophrenia	DOID:5419	schizophrenia	predict
DB00472	Fluoxetine	DOID:594	panic disorder	DOID:594	panic disorder	predict
DB00475	Chlordiazepoxide	DOID:0050741	alcohol dependence	DOID:0050741	alcohol dependence	predict
DB00475	Chlordiazepoxide	DOID:6364	migraine	DOID:6364	migraine	medi_lps
DB00476	Duloxetine	DOID:1595	endogenous depression	DOID:1470	major depressive disorder	medi_hps
DB00476	Duloxetine	DOID:3312	bipolar disorder	DOID:3312	bipolar disorder	ehrlink
DB00477	Chlorpromazine	DOID:12995	conduct disorder	DOID:12995	conduct disorder	labeledin
DB00477	Chlorpromazine	DOID:12995	conduct disorder	DOID:12995	conduct disorder	medi_lps
DB00477	Chlorpromazine	DOID:3312	bipolar disorder	DOID:3312	bipolar disorder	labeledin
DB00477	Chlorpromazine	DOID:3312	bipolar disorder	DOID:3312	bipolar disorder	medi_lps
DB00477	Chlorpromazine	DOID:5419	schizophrenia	DOID:5419	schizophrenia	predict
DB00477	Chlorpromazine	DOID:6364	migraine	DOID:6364	migraine	medi_lps
DB00480	Lenalidomide	DOID:2531	hematologic cancer	DOID:9538	multiple myeloma	predict
DB00481	Raloxifene	DOID:11476	osteoporosis	DOID:11476	osteoporosis	ehrlink
DB00481	Raloxifene	DOID:11476	osteoporosis	DOID:11476	osteoporosis	labeledin
DB00481	Raloxifene	DOID:11476	osteoporosis	DOID:11476	osteoporosis	medi_hps
DB00481	Raloxifene	DOID:11476	osteoporosis	DOID:11476	osteoporosis	predict
DB00481	Raloxifene	DOID:1612	breast cancer	DOID:1612	breast cancer	labeledin
DB00481	Raloxifene	DOID:1612	breast cancer	DOID:1612	breast cancer	medi_hps
DB00481	Raloxifene	DOID:1612	breast cancer	DOID:1612	breast cancer	predict
DB00481	Raloxifene	DOID:1612	breast cancer	DOID:3457	invasive lobular carcinoma	medi_hps
DB00481	Raloxifene	DOID:1612	breast cancer	DOID:3459	breast carcinoma	predict
DB00482	Celecoxib	DOID:10283	prostate cancer	DOID:10283	prostate cancer	ehrlink
DB00482	Celecoxib	DOID:219	colon cancer	DOID:1520	colon carcinoma	predict
DB00482	Celecoxib	DOID:219	colon cancer	DOID:219	colon cancer	predict
DB00482	Celecoxib	DOID:2531	hematologic cancer	DOID:1240	leukemia	predict
DB00482	Celecoxib	DOID:263	kidney cancer	DOID:4450	renal cell carcinoma	ehrlink
DB00482	Celecoxib	DOID:418	systemic scleroderma	DOID:418	systemic scleroderma	ehrlink
DB00482	Celecoxib	DOID:7147	ankylosing spondylitis	DOID:7147	ankylosing spondylitis	ehrlink
DB00482	Celecoxib	DOID:7147	ankylosing spondylitis	DOID:7147	ankylosing spondylitis	labeledin
DB00482	Celecoxib	DOID:7147	ankylosing spondylitis	DOID:7147	ankylosing spondylitis	medi_hps
DB00482	Celecoxib	DOID:7148	rheumatoid arthritis	DOID:7148	rheumatoid arthritis	ehrlink
DB00482	Celecoxib	DOID:7148	rheumatoid arthritis	DOID:7148	rheumatoid arthritis	labeledin
DB00482	Celecoxib	DOID:7148	rheumatoid arthritis	DOID:7148	rheumatoid arthritis	medi_hps
DB00482	Celecoxib	DOID:8398	osteoarthritis	DOID:8398	osteoarthritis	ehrlink
DB00482	Celecoxib	DOID:8398	osteoarthritis	DOID:8398	osteoarthritis	predict
DB00482	Celecoxib	DOID:9074	systemic lupus erythematosus	DOID:9074	systemic lupus erythematosus	ehrlink
DB00484	Brimonidine	DOID:10763	hypertension	DOID:1073	renal hypertension	predict
DB00484	Brimonidine	DOID:10763	hypertension	DOID:10763	hypertension	medi_lps
DB00484	Brimonidine	DOID:10763	hypertension	DOID:10763	hypertension	predict
DB00484	Brimonidine	DOID:10763	hypertension	DOID:10825	essential hypertension	medi_lps
DB00484	Brimonidine	DOID:1686	glaucoma	DOID:1067	open-angle glaucoma	medi_hps
DB00484	Brimonidine	DOID:1686	glaucoma	DOID:1067	open-angle glaucoma	predict
DB00484	Brimonidine	DOID:1686	glaucoma	DOID:1070	primary open angle glaucoma	predict
DB00484	Brimonidine	DOID:1686	glaucoma	DOID:1686	glaucoma	ehrlink
DB00484	Brimonidine	DOID:1686	glaucoma	DOID:1686	glaucoma	medi_hps
DB00484	Brimonidine	DOID:1686	glaucoma	DOID:9282	ocular hypertension	medi_hps
DB00484	Brimonidine	DOID:1686	glaucoma	DOID:9283	borderline glaucoma	medi_lps
DB00488	Altretamine	DOID:2394	ovarian cancer	DOID:2394	ovarian cancer	medi_hps
DB00490	Buspirone	DOID:1826	epilepsy syndrome	DOID:12382	complex partial epilepsy	predict
DB00490	Buspirone	DOID:594	panic disorder	DOID:594	panic disorder	predict
DB00491	Miglitol	DOID:9352	type 2 diabetes mellitus	DOID:9352	type 2 diabetes mellitus	medi_hps
DB00491	Miglitol	DOID:9352	type 2 diabetes mellitus	DOID:9352	type 2 diabetes mellitus	predict
DB00492	Fosinopril	DOID:10763	hypertension	DOID:1073	renal hypertension	predict
DB00492	Fosinopril	DOID:10763	hypertension	DOID:10763	hypertension	ehrlink
DB00492	Fosinopril	DOID:10763	hypertension	DOID:10763	hypertension	labeledin
DB00492	Fosinopril	DOID:10763	hypertension	DOID:10763	hypertension	medi_hps
DB00492	Fosinopril	DOID:10763	hypertension	DOID:10763	hypertension	predict
DB00492	Fosinopril	DOID:10763	hypertension	DOID:10825	essential hypertension	ehrlink
DB00492	Fosinopril	DOID:10763	hypertension	DOID:10825	essential hypertension	medi_hps
DB00492	Fosinopril	DOID:10763	hypertension	DOID:10913	benign essential hypertension	ehrlink
DB00492	Fosinopril	DOID:10763	hypertension	DOID:1591	renovascular hypertension	medi_lps
DB00492	Fosinopril	DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	medi_lps
DB00492	Fosinopril	DOID:3393	coronary artery disease	DOID:5844	myocardial infarction	medi_lps
DB00492	Fosinopril	DOID:3393	coronary artery disease	DOID:9408	acute myocardial infarction	medi_lps
DB00494	Entacapone	DOID:14330	Parkinson's disease	DOID:14330	Parkinson's disease	ehrlink
DB00494	Entacapone	DOID:14330	Parkinson's disease	DOID:14330	Parkinson's disease	medi_hps
DB00494	Entacapone	DOID:14330	Parkinson's disease	DOID:14330	Parkinson's disease	predict
DB00495	Zidovudine	DOID:2043	hepatitis B	DOID:2043	hepatitis B	medi_lps
DB00495	Zidovudine	DOID:2355	anemia	DOID:2355	anemia	medi_lps
DB00495	Zidovudine	DOID:2531	hematologic cancer	DOID:1240	leukemia	medi_lps
DB00495	Zidovudine	DOID:635	acquired immunodeficiency syndrome	DOID:635	acquired immunodeficiency syndrome	medi_hps
DB00497	Oxycodone	DOID:13189	gout	DOID:13189	gout	medi_lps
DB00497	Oxycodone	DOID:13378	Kawasaki disease	DOID:13378	Kawasaki disease	medi_lps
DB00497	Oxycodone	DOID:3393	coronary artery disease	DOID:5844	myocardial infarction	medi_lps
DB00497	Oxycodone	DOID:3393	coronary artery disease	DOID:9408	acute myocardial infarction	medi_lps
DB00497	Oxycodone	DOID:6364	migraine	DOID:6364	migraine	medi_lps
DB00497	Oxycodone	DOID:7147	ankylosing spondylitis	DOID:7147	ankylosing spondylitis	medi_lps
DB00497	Oxycodone	DOID:7148	rheumatoid arthritis	DOID:7148	rheumatoid arthritis	medi_lps
DB00497	Oxycodone	DOID:9008	psoriatic arthritis	DOID:9008	psoriatic arthritis	medi_lps
DB00497	Oxycodone	DOID:9074	systemic lupus erythematosus	DOID:9074	systemic lupus erythematosus	medi_lps
DB00499	Flutamide	DOID:10283	prostate cancer	DOID:10283	prostate cancer	medi_hps
DB00499	Flutamide	DOID:10283	prostate cancer	DOID:10283	prostate cancer	predict
DB00499	Flutamide	DOID:10283	prostate cancer	DOID:10286	prostate carcinoma	medi_hps
DB00499	Flutamide	DOID:10283	prostate cancer	DOID:10286	prostate carcinoma	predict
DB00499	Flutamide	DOID:11612	polycystic ovary syndrome	DOID:11612	polycystic ovary syndrome	medi_lps
DB00500	Tolmetin	DOID:7147	ankylosing spondylitis	DOID:7147	ankylosing spondylitis	medi_hps
DB00500	Tolmetin	DOID:7148	rheumatoid arthritis	DOID:7148	rheumatoid arthritis	medi_hps
DB00500	Tolmetin	DOID:8398	osteoarthritis	DOID:8398	osteoarthritis	predict
DB00501	Cimetidine	DOID:9970	obesity	DOID:9970	obesity	predict
DB00502	Haloperidol	DOID:10652	Alzheimer's disease	DOID:10652	Alzheimer's disease	ehrlink
DB00502	Haloperidol	DOID:10652	Alzheimer's disease	DOID:10652	Alzheimer's disease	medi_lps
DB00502	Haloperidol	DOID:11119	Gilles de la Tourette syndrome	DOID:11119	Gilles de la Tourette syndrome	labeledin
DB00502	Haloperidol	DOID:11119	Gilles de la Tourette syndrome	DOID:11119	Gilles de la Tourette syndrome	medi_hps
DB00502	Haloperidol	DOID:11119	Gilles de la Tourette syndrome	DOID:11119	Gilles de la Tourette syndrome	predict
