input_rxcui	input_tty	input_name	n_ingredients	ingredient_rxcui	ingredient_name	ingredient_umlscui
687048	SBD	24 HR fluvastatin 80 MG Extended Release Oral Tablet [Lescol]	1	41127	fluvastatin	C0082608
310325	SCD	ferrous sulfate 325 MG Oral Tablet	1	24947	ferrous sulfate	C0060282
722120	SBD	ambrisentan 10 MG Oral Tablet [Letairis]	1	358274	ambrisentan	C1176329
209028	SBD	felbamate 120 MG/ML Oral Suspension [Felbatol]	1	24812	felbamate	C0060135
311288	SCD	Levetiracetam 250 MG Oral Tablet	1	114477	Levetiracetam	C0377265
607033	SBD	pregabalin 50 MG Oral Capsule [Lyrica]	1	187832	pregabalin	C0657912
1087427	SBD	12 HR CHLORPHENIRAMINE POLISTIREX 8 MG / HYDROCODONE POLISTIREX 10 MG Extended Release Oral Capsule [TussiCaps]	2	2400	Chlorpheniramine	C0008281
1087427	SBD	12 HR CHLORPHENIRAMINE POLISTIREX 8 MG / HYDROCODONE POLISTIREX 10 MG Extended Release Oral Capsule [TussiCaps]	2	5489	Hydrocodone	C0020264
1358781	BPCK	{21 (Ethinyl Estradiol 0.02 MG / norethindrone acetate 1 MG Oral Tablet) } Pack [Loestrin 1/20 21 Day]	2	4124	Ethinyl Estradiol	C0015011
1358781	BPCK	{21 (Ethinyl Estradiol 0.02 MG / norethindrone acetate 1 MG Oral Tablet) } Pack [Loestrin 1/20 21 Day]	2	7514	Norethindrone	C0028356
311893	SCD	nabumetone 750 MG Oral Tablet	1	31448	nabumetone	C0068334
402096	SBD	tadalafil 10 MG Oral Tablet [Cialis]	1	358263	tadalafil	C1176316
197626	SCD	Doxazosin 2 MG Oral Tablet	1	49276	Doxazosin	C0114873
753451	GPCK	{14 (lamotrigine 100 MG Oral Tablet) / 84 (lamotrigine 25 MG Oral Tablet) } Pack	1	28439	lamotrigine	C0064636
752388	SBD	Insulin Lispro 25 UNT/ML / Insulin, Protamine Lispro, Human 75 UNT/ML Injectable Suspension [Humalog Mix]	2	314684	Insulin, Protamine Lispro, Human	C0982221
752388	SBD	Insulin Lispro 25 UNT/ML / Insulin, Protamine Lispro, Human 75 UNT/ML Injectable Suspension [Humalog Mix]	2	86009	Insulin Lispro	C0293359
996481	SBD	Codeine Phosphate 2 MG/ML / Guaifenesin 20 MG/ML Oral Solution [Mytussin AC]	2	5032	Guaifenesin	C0018305
996481	SBD	Codeine Phosphate 2 MG/ML / Guaifenesin 20 MG/ML Oral Solution [Mytussin AC]	2	2670	Codeine	C0009214
966529	SBD	60 ACTUAT Budesonide 0.08 MG/ACTUAT Dry Powder Inhaler [Pulmicort]	1	19831	Budesonide	C0054201
616283	SBD	sunitinib 12.5 MG Oral Capsule [Sutent]	1	357977	sunitinib	C1176020
824303	SBD	rufinamide 400 MG Oral Tablet [Banzel]	1	69036	rufinamide	C0213404
104896	SBD	Ondansetron 8 MG Oral Tablet [Zofran]	1	26225	Ondansetron	C0061851
310965	SCD	Ibuprofen 200 MG Oral Tablet	1	5640	Ibuprofen	C0020740
212390	SBD	carvedilol 25 MG Oral Tablet [Coreg]	1	20352	carvedilol	C0054836
830847	SBD	24 HR Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule [Cardizem]	1	3443	Diltiazem	C0012373
310273	SCD	Famotidine 20 MG Oral Tablet	1	4278	Famotidine	C0015620
308977	SBD	12 HR Carbamazepine 200 MG Extended Release Oral Capsule [Carbatrol]	1	2002	Carbamazepine	C0006949
197516	SCD	Clarithromycin 250 MG Oral Tablet	1	21212	Clarithromycin	C0055856
1359128	BPCK	{28 (Estradiol 1 MG / norethindrone acetate 0.5 MG Oral Tablet) } Pack [Activella 1/0.5 28 Day]	2	7514	Norethindrone	C0028356
1359128	BPCK	{28 (Estradiol 1 MG / norethindrone acetate 0.5 MG Oral Tablet) } Pack [Activella 1/0.5 28 Day]	2	4083	Estradiol	C0014912
617304	SCD	Amoxicillin 250 MG / Clavulanate 62.5 MG Chewable Tablet	2	723	Amoxicillin	C0002645
617304	SCD	Amoxicillin 250 MG / Clavulanate 62.5 MG Chewable Tablet	2	48203	Clavulanate	C0110038
543018	SBD	Citric Acid 66.8 MG/ML / sodium citrate 100 MG/ML Oral Solution [Cytra 2]	2	21183	Citric Acid	C0055819
543018	SBD	Citric Acid 66.8 MG/ML / sodium citrate 100 MG/ML Oral Solution [Cytra 2]	2	56466	sodium citrate	C0142825
966283	SBD	Levothyroxine Sodium 0.1 MG Oral Tablet [Levoxyl]	1	10582	levothyroxine	C0040165
1487251	SBD	Acetaminophen 325 MG / butalbital 50 MG / Caffeine 40 MG Oral Capsule [Zebutal]	3	161	Acetaminophen	C0000970
1487251	SBD	Acetaminophen 325 MG / butalbital 50 MG / Caffeine 40 MG Oral Capsule [Zebutal]	3	19860	butalbital	C0054234
1487251	SBD	Acetaminophen 325 MG / butalbital 50 MG / Caffeine 40 MG Oral Capsule [Zebutal]	3	1886	Caffeine	C0006644
1091187	SBD	24 HR Methylphenidate Hydrochloride 36 MG Extended Release Oral Tablet [Concerta]	1	6901	Methylphenidate	C0025810
198222	SCD	Spironolactone 100 MG Oral Tablet	1	9997	Spironolactone	C0037982
214040	SBD	Antipyrine 54 MG/ML / Benzocaine 14 MG/ML Otic Solution [Auralgan]	2	1001	Antipyrine	C0003420
214040	SBD	Antipyrine 54 MG/ML / Benzocaine 14 MG/ML Otic Solution [Auralgan]	2	1399	Benzocaine	C0005059
860796	SCD	200 ACTUAT Azelastine hydrochloride 0.137 MG/ACTUAT Nasal Inhaler	1	18603	azelastine	C0052762
1162872	SCDG	Methylcellulose Oral Liquid Product	1	6873	Methylcellulose	C0025729
251872	SCD	pantoprazole 20 MG Delayed Release Oral Tablet	1	40790	pantoprazole	C0081876
543021	SBD	24 HR darifenacin 15 MG Extended Release Oral Tablet [Enablex]	1	136198	darifenacin	C0529351
859421	SBD	Rosuvastatin calcium 40 MG Oral Tablet [Crestor]	1	301542	rosuvastatin	C0965129
311486	SCD	meloxicam 7.5 MG Oral Tablet	1	41493	meloxicam	C0083381
1358211	SCD	Dextromethorphan Hydrobromide 6 MG/ML Oral Suspension	1	3289	Dextromethorphan	C0011816
1014571	SCD	12 HR cetirizine hydrochloride 5 MG / Pseudoephedrine Hydrochloride 120 MG Extended Release Oral Tablet	2	8896	Pseudoephedrine	C0033798
1014571	SCD	12 HR cetirizine hydrochloride 5 MG / Pseudoephedrine Hydrochloride 120 MG Extended Release Oral Tablet	2	20610	Cetirizine	C0055147
991082	SCD	Dicyclomine Hydrochloride 2 MG/ML Oral Solution	1	3361	Dicyclomine	C0012125
857166	SCD	Fosinopril Sodium 10 MG / Hydrochlorothiazide 12.5 MG Oral Tablet	2	5487	Hydrochlorothiazide	C0020261
857166	SCD	Fosinopril Sodium 10 MG / Hydrochlorothiazide 12.5 MG Oral Tablet	2	50166	Fosinopril	C0118168
310176	SBD	84 HR Estradiol 0.00208 MG/HR Transdermal Patch [Vivelle]	1	4083	Estradiol	C0014912
351254	SCD	metaxalone 800 MG Oral Tablet	1	59078	metaxalone	C0163055
1085644	SCD	Triamcinolone Acetonide 0.25 MG/ML Topical Cream	1	10759	Triamcinolone	C0040864
646344	SBD	Omeprazole 20 MG / Sodium Bicarbonate 1100 MG Oral Capsule [Zegerid Reformulated Aug 2006]	2	7646	Omeprazole	C0028978
646344	SBD	Omeprazole 20 MG / Sodium Bicarbonate 1100 MG Oral Capsule [Zegerid Reformulated Aug 2006]	2	36676	Sodium Bicarbonate	C0074722
151229	SBD	topiramate 200 MG Oral Tablet [Topamax]	1	38404	topiramate	C0076829
540687	SBD	Doxercalciferol 0.0005 MG Oral Capsule [Hectorol]	1	11516	Doxercalciferol	C0043668
855861	SCD	Phenytoin sodium 200 MG Extended Release Oral Capsule	1	8183	Phenytoin	C0031507
313582	SCD	venlafaxine 25 MG Oral Tablet	1	39786	venlafaxine	C0078569
845518	SBD	everolimus 5 MG Oral Tablet [Afinitor]	1	141704	everolimus	C0541315
197658	SCD	Estradiol 1 MG Oral Tablet	1	4083	Estradiol	C0014912
966175	SBD	Levothyroxine Sodium 0.088 MG Oral Tablet [Levoxyl]	1	10582	levothyroxine	C0040165
833746	SBD	Calcium Carbonate 1500 MG / Cholecalciferol 400 UNT Oral Tablet [Caltrate Plus D]	2	2418	Cholecalciferol	C0008318
833746	SBD	Calcium Carbonate 1500 MG / Cholecalciferol 400 UNT Oral Tablet [Caltrate Plus D]	2	1897	Calcium Carbonate	C0006681
833142	SBDC	Milnacipran hydrochloride 12.5 MG [Savella]	1	588250	milnacipran	C1533126
607026	SBD	pregabalin 25 MG Oral Capsule [Lyrica]	1	187832	pregabalin	C0657912
861654	SBD	pitavastatin 4 MG Oral Tablet [Livalo]	1	861634	pitavastatin	C1101838
313215	SCD	Terazosin 1 MG Oral Capsule	1	37798	Terazosin	C0076107
1099563	SCD	24 HR Divalproex Sodium 250 MG Extended Release Oral Tablet	1	40254	Valproate	C0080356
313002	SCD	Sodium Chloride 0.154 MEQ/ML Injectable Solution	1	9863	Sodium Chloride	C0037494
617993	SCD	Amoxicillin 120 MG/ML / Clavulanate 8.58 MG/ML Oral Suspension	2	723	Amoxicillin	C0002645
617993	SCD	Amoxicillin 120 MG/ML / Clavulanate 8.58 MG/ML Oral Suspension	2	48203	Clavulanate	C0110038
966169	SBD	Levothyroxine Sodium 0.075 MG Oral Tablet [Levothroid]	1	10582	levothyroxine	C0040165
259966	SCD	Methylprednisolone 4 MG Oral Tablet	1	6902	Methylprednisolone	C0025815
351136	SCD	Albuterol 0.417 MG/ML Inhalant Solution	1	435	Albuterol	C0001927
1248440	SCD	imiquimod 25 MG/ML Topical Cream	1	59943	imiquimod	C0165032
824876	SBD	darunavir 400 MG Oral Tablet [Prezista]	1	460132	darunavir	C1435444
105019	SBD	lamotrigine 25 MG Oral Tablet [Lamictal]	1	28439	lamotrigine	C0064636
724879	SBD	Amlodipine 10 MG / valsartan 160 MG Oral Tablet [Exforge]	2	69749	valsartan	C0216784
724879	SBD	Amlodipine 10 MG / valsartan 160 MG Oral Tablet [Exforge]	2	17767	Amlodipine	C0051696
896001	SBD	120 ACTUAT Fluticasone propionate 0.11 MG/ACTUAT Metered Dose Inhaler [Flovent]	1	41126	fluticasone	C0082607
855302	SCD	Warfarin Sodium 2 MG Oral Tablet	1	11289	Warfarin	C0043031
574983	SBDC	Esomeprazole 40 MG [Nexium]	1	283742	Esomeprazole	C0937846
206101	SBD	Estradiol 1 MG Oral Tablet [Estrace]	1	4083	Estradiol	C0014912
997229	SCD	Donepezil hydrochloride 5 MG Oral Tablet	1	135447	donepezil	C0527316
884173	SCD	Clonidine Hydrochloride 0.1 MG Oral Tablet	1	2599	Clonidine	C0009014
1484903	BPCK	{24 (Ethinyl Estradiol 0.01 MG / norethindrone acetate 1 MG Chewable Tablet) / 2 (Ethinyl Estradiol 0.01 MG Oral Tablet) / 2 (Ferrous fumarate 75 MG Oral Tablet) } Pack [Lo Minastrin Fe 28 Day]	3	4124	Ethinyl Estradiol	C0015011
1484903	BPCK	{24 (Ethinyl Estradiol 0.01 MG / norethindrone acetate 1 MG Chewable Tablet) / 2 (Ethinyl Estradiol 0.01 MG Oral Tablet) / 2 (Ferrous fumarate 75 MG Oral Tablet) } Pack [Lo Minastrin Fe 28 Day]	3	7514	Norethindrone	C0028356
1484903	BPCK	{24 (Ethinyl Estradiol 0.01 MG / norethindrone acetate 1 MG Chewable Tablet) / 2 (Ethinyl Estradiol 0.01 MG Oral Tablet) / 2 (Ferrous fumarate 75 MG Oral Tablet) } Pack [Lo Minastrin Fe 28 Day]	3	24941	Ferrous fumarate	C0060276
1094104	SCD	Phenazopyridine hydrochloride 200 MG Oral Tablet	1	8120	Phenazopyridine	C0031379
261962	SCD	Ramipril 10 MG Oral Capsule	1	35296	Ramipril	C0072973
198150	SCD	Primidone 50 MG Oral Tablet	1	8691	Primidone	C0033148
1010671	SCD	Lidocaine Hydrochloride 20 MG/ML Injectable Solution	1	6387	Lidocaine	C0023660
541365	SBD	Amphetamine aspartate 7.5 MG / Amphetamine Sulfate 7.5 MG / Dextroamphetamine saccharate 7.5 MG / Dextroamphetamine Sulfate 7.5 MG Oral Tablet [Adderall]	2	725	Amphetamine	C0002658
541365	SBD	Amphetamine aspartate 7.5 MG / Amphetamine Sulfate 7.5 MG / Dextroamphetamine saccharate 7.5 MG / Dextroamphetamine Sulfate 7.5 MG Oral Tablet [Adderall]	2	3288	Dextroamphetamine	C0011812
836307	SBD	2 ML penicillin G benzathine 450000 UNT/ML / penicillin G procaine 150000 UNT/ML Prefilled Syringe [Bicillin]	1	7980	Penicillin G	C0030827
404551	SBD	Carbidopa 12.5 MG / entacapone 200 MG / Levodopa 50 MG Oral Tablet [Stalevo]	3	60307	entacapone	C0165921
404551	SBD	Carbidopa 12.5 MG / entacapone 200 MG / Levodopa 50 MG Oral Tablet [Stalevo]	3	2019	Carbidopa	C0006982
404551	SBD	Carbidopa 12.5 MG / entacapone 200 MG / Levodopa 50 MG Oral Tablet [Stalevo]	3	6375	Levodopa	C0023570
197633	SCD	Doxycycline 100 MG Oral Tablet	1	3640	Doxycycline	C0013090
857482	SCD	Econazole Nitrate 15 MG/ML Vaginal Cream	1	3743	Econazole	C0013547
748856	BPCK	{24 (drospirenone 3 MG / Ethinyl Estradiol 0.02 MG Oral Tablet) / 4 (Inert Ingredients 1 MG Oral Tablet) } Pack [Yaz 28 Day]	3	4124	Ethinyl Estradiol	C0015011
748856	BPCK	{24 (drospirenone 3 MG / Ethinyl Estradiol 0.02 MG Oral Tablet) / 4 (Inert Ingredients 1 MG Oral Tablet) } Pack [Yaz 28 Day]	3	11636	drospirenone	C0043822
748856	BPCK	{24 (drospirenone 3 MG / Ethinyl Estradiol 0.02 MG Oral Tablet) / 4 (Inert Ingredients 1 MG Oral Tablet) } Pack [Yaz 28 Day]	3	748794	Inert Ingredients	C1968272
991336	SCD	Chlorpromazine hydrochloride 50 MG Oral Tablet	1	2403	Chlorpromazine	C0008286
749737	BPCK	{21 (Ethinyl Estradiol 0.035 MG / Norethindrone 0.4 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Ovcon 35 28 Day]	3	4124	Ethinyl Estradiol	C0015011
749737	BPCK	{21 (Ethinyl Estradiol 0.035 MG / Norethindrone 0.4 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Ovcon 35 28 Day]	3	7514	Norethindrone	C0028356
749737	BPCK	{21 (Ethinyl Estradiol 0.035 MG / Norethindrone 0.4 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Ovcon 35 28 Day]	3	748794	Inert Ingredients	C1968272
643068	SBDC	efavirenz 600 MG / emtricitabine 200 MG / Tenofovir disoproxil fumarate 300 MG [Atripla]	3	195085	efavirenz	C0674428
643068	SBDC	efavirenz 600 MG / emtricitabine 200 MG / Tenofovir disoproxil fumarate 300 MG [Atripla]	3	276237	emtricitabine	C0909839
643068	SBDC	efavirenz 600 MG / emtricitabine 200 MG / Tenofovir disoproxil fumarate 300 MG [Atripla]	3	300195	tenofovir disoproxil	C0963398
207889	SBD	quazepam 15 MG Oral Tablet [Doral]	1	35185	quazepam	C0072828
198046	SCD	Nortriptyline 50 MG Oral Capsule	1	7531	Nortriptyline	C0028420
858625	SCD	Pramipexole dihydrochloride 0.75 MG Oral Tablet	1	746741	Pramipexole	C0074710
854876	SCD	Zolpidem tartrate 5 MG Oral Tablet	1	39993	zolpidem	C0078839
763591	SBD	24 HR Nisoldipine 34 MG Extended Release Oral Tablet [Sular]	1	7435	Nisoldipine	C0028116
637185	SBD	rasagiline 1 MG Oral Tablet [Azilect]	1	134748	rasagiline	C0525678
198242	SCD	Temazepam 30 MG Oral Capsule	1	10355	Temazepam	C0039468
313142	SCD	Sulfasalazine 500 MG Delayed Release Oral Tablet	1	9524	Sulfasalazine	C0036078
212118	SBD	Nelfinavir 250 MG Oral Tablet [Viracept]	1	134527	Nelfinavir	C0525005
897614	SBD	24 HR Verapamil hydrochloride 120 MG Extended Release Oral Capsule [Verelan]	1	11170	Verapamil	C0042523
309112	SCD	Cephalexin 250 MG Oral Capsule	1	2231	Cephalexin	C0007716
207265	SBD	Metoclopramide 5 MG Oral Tablet [Reglan]	1	6915	Metoclopramide	C0025853
992530	SBD	Terbinafine hydrochloride 10 MG/ML Topical Cream [Lamisil]	1	37801	terbinafine	C0076110
213293	SBD	capecitabine 500 MG Oral Tablet [Xeloda]	1	194000	capecitabine	C0671970
197448	SCD	Levocarnitine 330 MG Oral Tablet	1	42955	Levocarnitine	C0087163
198181	SCD	Pyrazinamide 500 MG Oral Tablet	1	8987	Pyrazinamide	C0034239
861689	SBD	12 HR Amoxicillin 1000 MG / Clavulanate 62.5 MG Extended Release Oral Tablet [Augmentin]	2	723	Amoxicillin	C0002645
861689	SBD	12 HR Amoxicillin 1000 MG / Clavulanate 62.5 MG Extended Release Oral Tablet [Augmentin]	2	48203	Clavulanate	C0110038
1040056	SBDC	Dextromethorphan Hydrobromide 20 MG / Quinidine Sulfate 10 MG [Nuedexta]	2	3289	Dextromethorphan	C0011816
1040056	SBDC	Dextromethorphan Hydrobromide 20 MG / Quinidine Sulfate 10 MG [Nuedexta]	2	9068	Quinidine	C0034414
809547	SBD	Calcium Carbonate 1500 MG Oral Tablet [CalCarb]	1	1897	Calcium Carbonate	C0006681
977840	SBD	3 ML Insulin, Aspart Protamine, Human 70 UNT/ML / Insulin, Aspart, Human 30 UNT/ML Prefilled Syringe [NovoLog Mix]	2	352385	Insulin, Aspart Protamine, Human	C1170011
977840	SBD	3 ML Insulin, Aspart Protamine, Human 70 UNT/ML / Insulin, Aspart, Human 30 UNT/ML Prefilled Syringe [NovoLog Mix]	2	51428	Insulin, Aspart, Human	C0123677
1541781	SBD	Capsaicin 0.25 MG/ML Topical Cream [Icy Hot with Capsaicin]	1	1992	Capsaicin	C0006931
352132	SBD	Levalbuterol 0.103 MG/ML Inhalant Solution [Xopenex]	1	237159	Levalbuterol	C0772501
392275	SCD	Clindamycin 75 MG/ML Oral Suspension	1	2582	Clindamycin	C0008947
261178	SBD	Nystatin 100 UNT/MG Topical Powder [Nystop]	1	7597	Nystatin	C0028741
199026	SCD	Doxycycline 100 MG Oral Capsule	1	3640	Doxycycline	C0013090
1358775	BPCK	{21 (Ethinyl Estradiol 0.02 MG / norethindrone acetate 1 MG Oral Tablet) / 7 (Ferrous fumarate 75 MG Oral Tablet) } Pack [Microgestin Fe 1/20 28 Day]	3	24941	Ferrous fumarate	C0060276
1358775	BPCK	{21 (Ethinyl Estradiol 0.02 MG / norethindrone acetate 1 MG Oral Tablet) / 7 (Ferrous fumarate 75 MG Oral Tablet) } Pack [Microgestin Fe 1/20 28 Day]	3	4124	Ethinyl Estradiol	C0015011
1358775	BPCK	{21 (Ethinyl Estradiol 0.02 MG / norethindrone acetate 1 MG Oral Tablet) / 7 (Ferrous fumarate 75 MG Oral Tablet) } Pack [Microgestin Fe 1/20 28 Day]	3	7514	Norethindrone	C0028356
106387	SCD	Permethrin 50 MG/ML Topical Cream	1	33199	Permethrin	C0070455
903456	SCD	liothyronine sodium 0.005 MG Oral Tablet	1	10814	Triiodothyronine	C0041014
809858	SBD	Hydrochlorothiazide 12.5 MG / quinapril 20 MG Oral Tablet [Accuretic]	2	35208	quinapril	C0072857
809858	SBD	Hydrochlorothiazide 12.5 MG / quinapril 20 MG Oral Tablet [Accuretic]	2	5487	Hydrochlorothiazide	C0020261
1000114	SCD	medroxyprogesterone acetate 10 MG Oral Tablet	1	6691	Medroxyprogesterone	C0025147
1101448	SBD	doxylamine succinate 25 MG Oral Tablet [Unisom]	1	3642	Doxylamine	C0013092
830876	SBD	24 HR Diltiazem Hydrochloride 120 MG Extended Release Oral Tablet [Cardizem]	1	3443	Diltiazem	C0012373
993693	SBD	Bupropion Hydrochloride 75 MG Oral Tablet [Wellbutrin]	1	42347	Bupropion	C0085208
847189	SBD	3 ML NPH Insulin, Human 70 UNT/ML / Regular Insulin, Human 30 UNT/ML Prefilled Syringe [Humulin]	2	253181	NPH Insulin, Human	C0795633
847189	SBD	3 ML NPH Insulin, Human 70 UNT/ML / Regular Insulin, Human 30 UNT/ML Prefilled Syringe [Humulin]	2	253182	Regular Insulin, Human	C0795635
198036	SCD	24 HR Nifedipine 90 MG Extended Release Oral Tablet	1	7417	Nifedipine	C0028066
348622	SCD	Ascorbic Acid 250 MG / Ferrous fumarate 200 MG / Folic Acid 1 MG / Vitamin B 12 0.01 MG Oral Capsule	4	11248	Vitamin B 12	C0042845
348622	SCD	Ascorbic Acid 250 MG / Ferrous fumarate 200 MG / Folic Acid 1 MG / Vitamin B 12 0.01 MG Oral Capsule	4	4511	Folic Acid	C0016410
348622	SCD	Ascorbic Acid 250 MG / Ferrous fumarate 200 MG / Folic Acid 1 MG / Vitamin B 12 0.01 MG Oral Capsule	4	1151	Ascorbic Acid	C0003968
348622	SCD	Ascorbic Acid 250 MG / Ferrous fumarate 200 MG / Folic Acid 1 MG / Vitamin B 12 0.01 MG Oral Capsule	4	24941	Ferrous fumarate	C0060276
209459	SBD	Acetaminophen 500 MG Oral Tablet [Tylenol]	1	161	Acetaminophen	C0000970
314119	SCD	Nicotine 2 MG Chewing Gum	1	7407	Nicotine	C0028040
856569	SCD	24 HR Propranolol Hydrochloride 80 MG Extended Release Oral Capsule	1	8787	Propranolol	C0033497
688596	SBD	salmon calcitonin 200 UNT/ACTUAT Nasal Spray [Fortical]	1	36118	salmon calcitonin	C0073994
836368	SBD	200 ACTUAT Ipratropium Bromide 0.017 MG/ACTUAT Metered Dose Inhaler [Atrovent]	1	7213	Ipratropium	C0027235
314135	SCD	naratriptan 2.5 MG Oral Tablet	1	141366	naratriptan	C0540623
309096	SCD	Cefuroxime 25 MG/ML Oral Suspension	1	2194	Cefuroxime	C0007562
861010	SCD	Metformin hydrochloride 850 MG Oral Tablet	1	6809	Metformin	C0025598
351750	SBD	podofilox 0.005 MG/MG Topical Gel [Condylox]	1	8463	podofilox	C0032334
904432	SBDC	Alendronic acid 70 MG [Fosamax]	1	46041	Alendronate	C0102118
197746	SCD	Guanfacine 2 MG Oral Tablet	1	40114	Guanfacine	C0079466
312748	SCD	quinapril 10 MG Oral Tablet	1	35208	quinapril	C0072857
1101849	SBD	phenol 14 MG/ML Mucosal Spray [Chloraseptic Spray]	1	33290	phenol	C0070570
206205	SBD	lansoprazole 15 MG Disintegrating Oral Tablet [Prevacid]	1	17128	lansoprazole	C0050940
308976	SCD	Carbamazepine 20 MG/ML Oral Suspension	1	2002	Carbamazepine	C0006949
1251493	SCD	84 HR Estradiol 0.00208 MG/HR / norethindrone acetate 0.00583 MG/HR Transdermal Patch	2	7514	Norethindrone	C0028356
1251493	SCD	84 HR Estradiol 0.00208 MG/HR / norethindrone acetate 0.00583 MG/HR Transdermal Patch	2	4083	Estradiol	C0014912
856903	SCD	Acetaminophen 500 MG / Hydrocodone Bitartrate 5 MG Oral Tablet	2	161	Acetaminophen	C0000970
856903	SCD	Acetaminophen 500 MG / Hydrocodone Bitartrate 5 MG Oral Tablet	2	5489	Hydrocodone	C0020264
1242408	SBD	24 HR Doxazosin 8 MG Extended Release Oral Tablet [Cardura]	1	49276	Doxazosin	C0114873
904477	SBD	Pravastatin Sodium 40 MG Oral Tablet [Pravachol]	1	42463	Pravastatin	C0085542
370358	SBDF	Estradiol Vaginal Tablet [Vagifem]	1	4083	Estradiol	C0014912
991486	SCD	Codeine Phosphate 2 MG/ML / Promethazine Hydrochloride 1.25 MG/ML Oral Solution	2	2670	Codeine	C0009214
991486	SCD	Codeine Phosphate 2 MG/ML / Promethazine Hydrochloride 1.25 MG/ML Oral Solution	2	8745	Promethazine	C0033405
1112779	SCD	12 HR Chlorpheniramine Maleate 8 MG / Pseudoephedrine Hydrochloride 120 MG Extended Release Oral Capsule	2	2400	Chlorpheniramine	C0008281
1112779	SCD	12 HR Chlorpheniramine Maleate 8 MG / Pseudoephedrine Hydrochloride 120 MG Extended Release Oral Capsule	2	8896	Pseudoephedrine	C0033798
979468	SCD	Hydrochlorothiazide 12.5 MG / Losartan Potassium 50 MG Oral Tablet	2	5487	Hydrochlorothiazide	C0020261
979468	SCD	Hydrochlorothiazide 12.5 MG / Losartan Potassium 50 MG Oral Tablet	2	52175	Losartan	C0126174
833143	SBD	Milnacipran hydrochloride 12.5 MG Oral Tablet [Savella]	1	588250	milnacipran	C1533126
284184	SCD	Didanosine 250 MG Delayed Release Oral Capsule	1	3364	Didanosine	C0012133
308192	SCD	Amoxicillin 500 MG Oral Tablet	1	723	Amoxicillin	C0002645
310432	SCD	gabapentin 400 MG Oral Capsule	1	25480	gabapentin	C0060926
831586	SCD	Brompheniramine 0.8 MG/ML / Dextromethorphan 3 MG/ML / Phenylephrine 2.5 MG/ML Oral Solution	3	1767	Brompheniramine	C0006246
831586	SCD	Brompheniramine 0.8 MG/ML / Dextromethorphan 3 MG/ML / Phenylephrine 2.5 MG/ML Oral Solution	3	8163	Phenylephrine	C0031469
831586	SCD	Brompheniramine 0.8 MG/ML / Dextromethorphan 3 MG/ML / Phenylephrine 2.5 MG/ML Oral Solution	3	3289	Dextromethorphan	C0011816
748879	BPCK	{21 (Ethinyl Estradiol 0.03 MG / Levonorgestrel 0.15 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Levora 0.15/30 28 Day]	3	6373	Levonorgestrel	C0023566
748879	BPCK	{21 (Ethinyl Estradiol 0.03 MG / Levonorgestrel 0.15 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Levora 0.15/30 28 Day]	3	4124	Ethinyl Estradiol	C0015011
748879	BPCK	{21 (Ethinyl Estradiol 0.03 MG / Levonorgestrel 0.15 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Levora 0.15/30 28 Day]	3	748794	Inert Ingredients	C1968272
540622	SBDC	desloratadine 0.5 MG/ML [Clarinex]	1	275635	desloratadine	C0908935
310346	SCD	Finasteride 5 MG Oral Tablet	1	25025	Finasteride	C0060389
197732	SCD	Furosemide 80 MG Oral Tablet	1	4603	Furosemide	C0016860
199168	SCD	Phenobarbital 64.8 MG Oral Tablet	1	8134	Phenobarbital	C0031412
801095	SBD	60 ACTUAT Albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [Ventolin]	1	435	Albuterol	C0001927
