omim_id	drugbank_id	omim_name	drugbank_name
140600	DB00500	Osteoarthritis Susceptibility 2; Os2	Tolmetin
140600	DB00201	Osteoarthritis Susceptibility 2; Os2	Caffeine
140600	DB00991	Osteoarthritis Susceptibility 2; Os2	Oxaprozin
140600	DB00580	Osteoarthritis Susceptibility 2; Os2	Valdecoxib
140600	DB00814	Osteoarthritis Susceptibility 2; Os2	Meloxicam
140600	DB00788	Osteoarthritis Susceptibility 2; Os2	Naproxen
140600	DB00316	Osteoarthritis Susceptibility 2; Os2	Acetaminophen
140600	DB00554	Osteoarthritis Susceptibility 2; Os2	Piroxicam
140600	DB00461	Osteoarthritis Susceptibility 2; Os2	Nabumetone
140600	DB00945	Osteoarthritis Susceptibility 2; Os2	Acetylsalicylic acid
140600	DB00749	Osteoarthritis Susceptibility 2; Os2	Etodolac
140600	DB00573	Osteoarthritis Susceptibility 2; Os2	Fenoprofen
140600	DB01068	Osteoarthritis Susceptibility 2; Os2	Clonazepam
140600	DB00712	Osteoarthritis Susceptibility 2; Os2	Flurbiprofen
140600	DB00482	Osteoarthritis Susceptibility 2; Os2	Celecoxib
140600	DB01009	Osteoarthritis Susceptibility 2; Os2	Ketoprofen
140600	DB00318	Osteoarthritis Susceptibility 2; Os2	Codeine
140600	DB00929	Osteoarthritis Susceptibility 2; Os2	Misoprostol
140600	DB01296	Osteoarthritis Susceptibility 2; Os2	Glucosamine
140600	DB00328	Osteoarthritis Susceptibility 2; Os2	Indomethacin
140600	DB00605	Osteoarthritis Susceptibility 2; Os2	Sulindac
140600	DB00959	Osteoarthritis Susceptibility 2; Os2	Methylprednisolone
140600	DB00586	Osteoarthritis Susceptibility 2; Os2	Diclofenac
140600	DB01050	Osteoarthritis Susceptibility 2; Os2	Ibuprofen
140600	DB00861	Osteoarthritis Susceptibility 2; Os2	Diflunisal
140600	DB00122	Osteoarthritis Susceptibility 2; Os2	Choline
241519	DB01070	Hypophosphatemia, Renal, With Intracerebral Calcifications	Dihydrotachysterol
241519	DB00153	Hypophosphatemia, Renal, With Intracerebral Calcifications	Ergocalciferol
155601	DB00853	Melanoma, Cutaneous Malignant, Susceptibility To, 2; Cmm2	Temozolomide
155601	DB00851	Melanoma, Cutaneous Malignant, Susceptibility To, 2; Cmm2	Dacarbazine
155601	DB00290	Melanoma, Cutaneous Malignant, Susceptibility To, 2; Cmm2	Bleomycin
155601	DB01248	Melanoma, Cutaneous Malignant, Susceptibility To, 2; Cmm2	Docetaxel
155601	DB01005	Melanoma, Cutaneous Malignant, Susceptibility To, 2; Cmm2	Hydroxyurea
300232	DB00490	Spondyloepimetaphyseal Dysplasia, X-Linked, With Mental Deterioration	Buspirone
102400	DB00282	Acroosteolysis	Pamidronate
107320	DB00682	Antiphospholipid Syndrome, Familial	Warfarin
107320	DB00945	Antiphospholipid Syndrome, Familial	Acetylsalicylic acid
231900	DB00163	Glutathione Synthetase Deficiency Of Erythrocytes, Hemolytic Anemia	Vitamin E
168100	DB00915	Paralysis Agitans, Juvenile, Of Hunt	Amantadine
168100	DB00245	Paralysis Agitans, Juvenile, Of Hunt	Benzatropine
168100	DB00989	Paralysis Agitans, Juvenile, Of Hunt	Rivastigmine
168100	DB00413	Paralysis Agitans, Juvenile, Of Hunt	Pramipexole
168100	DB00494	Paralysis Agitans, Juvenile, Of Hunt	Entacapone
168100	DB00810	Paralysis Agitans, Juvenile, Of Hunt	Biperiden
168100	DB01186	Paralysis Agitans, Juvenile, Of Hunt	Pergolide
168100	DB01235	Paralysis Agitans, Juvenile, Of Hunt	Levodopa
168100	DB00387	Paralysis Agitans, Juvenile, Of Hunt	Procyclidine
168100	DB00323	Paralysis Agitans, Juvenile, Of Hunt	Tolcapone
168100	DB00714	Paralysis Agitans, Juvenile, Of Hunt	Apomorphine
168100	DB00376	Paralysis Agitans, Juvenile, Of Hunt	Trihexyphenidyl
168100	DB01200	Paralysis Agitans, Juvenile, Of Hunt	Bromocriptine
168100	DB01367	Paralysis Agitans, Juvenile, Of Hunt	Rasagiline
168100	DB00747	Paralysis Agitans, Juvenile, Of Hunt	Scopolamine
168100	DB00190	Paralysis Agitans, Juvenile, Of Hunt	Carbidopa
168100	DB00268	Paralysis Agitans, Juvenile, Of Hunt	Ropinirole
126200	DB00993	Multiple Sclerosis, Susceptibility To; Ms	Azathioprine
126200	DB00860	Multiple Sclerosis, Susceptibility To; Ms	Prednisolone
126200	DB00635	Multiple Sclerosis, Susceptibility To; Ms	Prednisone
126200	DB01204	Multiple Sclerosis, Susceptibility To; Ms	Mitoxantrone
126200	DB01219	Multiple Sclerosis, Susceptibility To; Ms	Dantrolene
126200	DB00745	Multiple Sclerosis, Susceptibility To; Ms	Modafinil
126200	DB05259	Multiple Sclerosis, Susceptibility To; Ms	Glatiramer Acetate
126200	DB00181	Multiple Sclerosis, Susceptibility To; Ms	Baclofen
126200	DB00915	Multiple Sclerosis, Susceptibility To; Ms	Amantadine
126200	DB00242	Multiple Sclerosis, Susceptibility To; Ms	Cladribine
601608	DB01406	Spastic Paraplegia And Evans Syndrome	Danazol
601608	DB00541	Spastic Paraplegia And Evans Syndrome	Vincristine
601608	DB01234	Spastic Paraplegia And Evans Syndrome	Dexamethasone
215470	DB01185	Chorioretinal Dystrophy, Spinocerebellar Ataxia, And Hypogonadotropic	Fluoxymesterone
215470	DB00977	Chorioretinal Dystrophy, Spinocerebellar Ataxia, And Hypogonadotropic	Ethinyl Estradiol
215470	DB00655	Chorioretinal Dystrophy, Spinocerebellar Ataxia, And Hypogonadotropic	Estrone
215470	DB00286	Chorioretinal Dystrophy, Spinocerebellar Ataxia, And Hypogonadotropic	Conjugated Estrogens
215470	DB00717	Chorioretinal Dystrophy, Spinocerebellar Ataxia, And Hypogonadotropic	Norethindrone
215470	DB00783	Chorioretinal Dystrophy, Spinocerebellar Ataxia, And Hypogonadotropic	Estradiol
215470	DB00624	Chorioretinal Dystrophy, Spinocerebellar Ataxia, And Hypogonadotropic	Testosterone
600131	DB00909	Epilepsy, Childhood Absence, Susceptibility To, 1; Eca1	Zonisamide
600131	DB01202	Epilepsy, Childhood Absence, Susceptibility To, 1; Eca1	Levetiracetam
600131	DB00794	Epilepsy, Childhood Absence, Susceptibility To, 1; Eca1	Primidone
600131	DB00776	Epilepsy, Childhood Absence, Susceptibility To, 1; Eca1	Oxcarbazepine
600131	DB00996	Epilepsy, Childhood Absence, Susceptibility To, 1; Eca1	Gabapentin
312910	DB00536	Spastic Paraparesis And Deafness	Guanidine
312910	DB00434	Spastic Paraparesis And Deafness	Cyproheptadine
115300	DB00162	Hypercarotenemia And Vitamin A Deficiency, Autosomal Dominant	Vitamin A
115300	DB03796	Hypercarotenemia And Vitamin A Deficiency, Autosomal Dominant	Palmitic Acid
155600	DB00853	Melanoma, Cutaneous Malignant; Cmm	Temozolomide
155600	DB00851	Melanoma, Cutaneous Malignant; Cmm	Dacarbazine
155600	DB00290	Melanoma, Cutaneous Malignant; Cmm	Bleomycin
155600	DB01248	Melanoma, Cutaneous Malignant; Cmm	Docetaxel
155600	DB01005	Melanoma, Cutaneous Malignant; Cmm	Hydroxyurea
212140	DB00583	Carnitine Deficiency, Systemic Primary; Cdsp	L-Carnitine
