drugbank_id	drugbank_name	umls_cui	umls_name	omim_id	omim_name
DB00917	Dinoprostone	C0020217	Hydatidiform Mole	231090	Hydatidiform Mole
DB00563	Methotrexate	C0020217	Hydatidiform Mole	231090	Hydatidiform Mole
DB00882	Clomifene	C0232981	AZOOSPERMIA DUE TO PERTURBATIONS OF MEIOSIS (Spermatogenesis arrest)	270960	Azoospermia Due To Perturbations Of Meiosis
DB00007	Leuprolide	C0023267	Fibroid (Fibroid Tumor)	175510	Polyps, Multiple And Recurrent Inflammatory Fibroid, Gastrointestinal
DB00007	Leuprolide	C1559265	GASTROINTESTINAL	175510	Polyps, Multiple And Recurrent Inflammatory Fibroid, Gastrointestinal
DB00007	Leuprolide	C0032584	polyps	175510	Polyps, Multiple And Recurrent Inflammatory Fibroid, Gastrointestinal
DB00007	Leuprolide	C1265823	Recurrent inflammation	175510	Polyps, Multiple And Recurrent Inflammatory Fibroid, Gastrointestinal
DB00490	Buspirone	C0002418	Amblyopia	156190	Mental And Growth Retardation With Amblyopia
DB00490	Buspirone	C0151686	Growth retardation	156190	Mental And Growth Retardation With Amblyopia
DB00490	Buspirone	C0025362	Mental Retardation	156190	Mental And Growth Retardation With Amblyopia
DB00749	Etodolac	C0029408	Osteoarthritis (Degenerative polyarthritis)	607850	Osteoarthritis Susceptibility 3; Os3
DB00573	Fenoprofen	C0029408	Osteoarthritis (Degenerative polyarthritis)	607850	Osteoarthritis Susceptibility 3; Os3
DB00500	Tolmetin	C0029408	Osteoarthritis (Degenerative polyarthritis)	607850	Osteoarthritis Susceptibility 3; Os3
DB01068	Clonazepam	C0029408	Osteoarthritis (Degenerative polyarthritis)	607850	Osteoarthritis Susceptibility 3; Os3
DB01009	Ketoprofen	C0029408	Osteoarthritis (Degenerative polyarthritis)	607850	Osteoarthritis Susceptibility 3; Os3
DB00788	Naproxen	C0029408	Osteoarthritis (Degenerative polyarthritis)	607850	Osteoarthritis Susceptibility 3; Os3
DB00554	Piroxicam	C0029408	Osteoarthritis (Degenerative polyarthritis)	607850	Osteoarthritis Susceptibility 3; Os3
DB00991	Oxaprozin	C0029408	Osteoarthritis (Degenerative polyarthritis)	607850	Osteoarthritis Susceptibility 3; Os3
DB00712	Flurbiprofen	C0029408	Osteoarthritis (Degenerative polyarthritis)	607850	Osteoarthritis Susceptibility 3; Os3
DB00580	Valdecoxib	C0029408	Osteoarthritis (Degenerative polyarthritis)	607850	Osteoarthritis Susceptibility 3; Os3
DB00605	Sulindac	C0029408	Osteoarthritis (Degenerative polyarthritis)	607850	Osteoarthritis Susceptibility 3; Os3
DB00586	Diclofenac	C0029408	Osteoarthritis (Degenerative polyarthritis)	607850	Osteoarthritis Susceptibility 3; Os3
DB00122	Choline	C0029408	Osteoarthritis (Degenerative polyarthritis)	607850	Osteoarthritis Susceptibility 3; Os3
DB01296	Glucosamine	C0029408	Osteoarthritis (Degenerative polyarthritis)	607850	Osteoarthritis Susceptibility 3; Os3
DB01050	Ibuprofen	C0029408	Osteoarthritis (Degenerative polyarthritis)	607850	Osteoarthritis Susceptibility 3; Os3
DB00945	Acetylsalicylic acid	C0029408	Osteoarthritis (Degenerative polyarthritis)	607850	Osteoarthritis Susceptibility 3; Os3
DB00814	Meloxicam	C0029408	Osteoarthritis (Degenerative polyarthritis)	607850	Osteoarthritis Susceptibility 3; Os3
DB00861	Diflunisal	C0029408	Osteoarthritis (Degenerative polyarthritis)	607850	Osteoarthritis Susceptibility 3; Os3
DB00328	Indomethacin	C0029408	Osteoarthritis (Degenerative polyarthritis)	607850	Osteoarthritis Susceptibility 3; Os3
DB00482	Celecoxib	C0029408	Osteoarthritis (Degenerative polyarthritis)	607850	Osteoarthritis Susceptibility 3; Os3
DB00653	Magnesium Sulfate	C0151723	HYPOMAGNESAEMIA (Hypomagnesemia)	248190	Hypomagnesemia 5, Renal, With Ocular Involvement; Homg5
DB00734	Risperidone	C0236792	Asperger Syndrome	300494	Asperger Syndrome, X-Linked, Susceptibility To, 1
DB01255	Lisdexamfetamine	C0236792	Asperger Syndrome	300494	Asperger Syndrome, X-Linked, Susceptibility To, 1
DB00334	Olanzapine	C0236792	Asperger Syndrome	300494	Asperger Syndrome, X-Linked, Susceptibility To, 1
DB00987	Cytarabine	C0023467	Acute myeloid leukaemia (Leukemia, Myelocytic, Acute)	601626	Leukemia, Acute Myeloid; Aml
DB00694	Daunorubicin	C0023467	Acute myeloid leukaemia (Leukemia, Myelocytic, Acute)	601626	Leukemia, Acute Myeloid; Aml
DB01204	Mitoxantrone	C0023467	Acute myeloid leukaemia (Leukemia, Myelocytic, Acute)	601626	Leukemia, Acute Myeloid; Aml
DB00541	Vincristine	C0023467	Acute myeloid leukaemia (Leukemia, Myelocytic, Acute)	601626	Leukemia, Acute Myeloid; Aml
DB01177	Idarubicin	C0023467	Acute myeloid leukaemia (Leukemia, Myelocytic, Acute)	601626	Leukemia, Acute Myeloid; Aml
DB00997	Doxorubicin	C0023467	Acute myeloid leukaemia (Leukemia, Myelocytic, Acute)	601626	Leukemia, Acute Myeloid; Aml
DB00352	Thioguanine	C0023467	Acute myeloid leukaemia (Leukemia, Myelocytic, Acute)	601626	Leukemia, Acute Myeloid; Aml
DB00563	Methotrexate	C0023467	Acute myeloid leukaemia (Leukemia, Myelocytic, Acute)	601626	Leukemia, Acute Myeloid; Aml
DB00982	Isotretinoin	C0023467	Acute myeloid leukaemia (Leukemia, Myelocytic, Acute)	601626	Leukemia, Acute Myeloid; Aml
DB00717	Norethindrone	C0917990	Acroosteolysis (Acro-Osteolysis)	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00717	Norethindrone	C0029456	Osteoporosis	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00717	Norethindrone	C1962963	Osteoporosis (Osteoporosis Adverse Event)	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00717	Norethindrone	C1563292	Osteoporosis (Osteoporosis family history)	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00783	Estradiol	C0917990	Acroosteolysis (Acro-Osteolysis)	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00783	Estradiol	C0029456	Osteoporosis	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00783	Estradiol	C1962963	Osteoporosis (Osteoporosis Adverse Event)	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00783	Estradiol	C1563292	Osteoporosis (Osteoporosis family history)	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB06285	Teriparatide	C0917990	Acroosteolysis (Acro-Osteolysis)	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB06285	Teriparatide	C0029456	Osteoporosis	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB06285	Teriparatide	C1962963	Osteoporosis (Osteoporosis Adverse Event)	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB06285	Teriparatide	C1563292	Osteoporosis (Osteoporosis family history)	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00630	Alendronate	C0917990	Acroosteolysis (Acro-Osteolysis)	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00630	Alendronate	C0029456	Osteoporosis	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00630	Alendronate	C1962963	Osteoporosis (Osteoporosis Adverse Event)	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00630	Alendronate	C1563292	Osteoporosis (Osteoporosis family history)	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00169	Cholecalciferol	C0917990	Acroosteolysis (Acro-Osteolysis)	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00169	Cholecalciferol	C0029456	Osteoporosis	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00169	Cholecalciferol	C1962963	Osteoporosis (Osteoporosis Adverse Event)	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00169	Cholecalciferol	C1563292	Osteoporosis (Osteoporosis family history)	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00399	Zoledronate	C0917990	Acroosteolysis (Acro-Osteolysis)	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00399	Zoledronate	C0029456	Osteoporosis	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00399	Zoledronate	C1962963	Osteoporosis (Osteoporosis Adverse Event)	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00399	Zoledronate	C1563292	Osteoporosis (Osteoporosis family history)	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00282	Pamidronate	C0917990	Acroosteolysis (Acro-Osteolysis)	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00282	Pamidronate	C0029456	Osteoporosis	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00282	Pamidronate	C1962963	Osteoporosis (Osteoporosis Adverse Event)	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00282	Pamidronate	C1563292	Osteoporosis (Osteoporosis family history)	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00603	Medroxyprogesterone	C0917990	Acroosteolysis (Acro-Osteolysis)	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00603	Medroxyprogesterone	C0029456	Osteoporosis	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00603	Medroxyprogesterone	C1962963	Osteoporosis (Osteoporosis Adverse Event)	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00603	Medroxyprogesterone	C1563292	Osteoporosis (Osteoporosis family history)	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00481	Raloxifene	C0917990	Acroosteolysis (Acro-Osteolysis)	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00481	Raloxifene	C0029456	Osteoporosis	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00481	Raloxifene	C1962963	Osteoporosis (Osteoporosis Adverse Event)	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00481	Raloxifene	C1563292	Osteoporosis (Osteoporosis family history)	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00999	Hydrochlorothiazide	C0917990	Acroosteolysis (Acro-Osteolysis)	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00999	Hydrochlorothiazide	C0029456	Osteoporosis	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00999	Hydrochlorothiazide	C1962963	Osteoporosis (Osteoporosis Adverse Event)	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00999	Hydrochlorothiazide	C1563292	Osteoporosis (Osteoporosis family history)	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00710	Ibandronate	C0917990	Acroosteolysis (Acro-Osteolysis)	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00710	Ibandronate	C0029456	Osteoporosis	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00710	Ibandronate	C1962963	Osteoporosis (Osteoporosis Adverse Event)	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00710	Ibandronate	C1563292	Osteoporosis (Osteoporosis family history)	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00884	Risedronate	C0917990	Acroosteolysis (Acro-Osteolysis)	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00884	Risedronate	C0029456	Osteoporosis	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00884	Risedronate	C1962963	Osteoporosis (Osteoporosis Adverse Event)	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00884	Risedronate	C1563292	Osteoporosis (Osteoporosis family history)	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00286	Conjugated Estrogens	C0917990	Acroosteolysis (Acro-Osteolysis)	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00286	Conjugated Estrogens	C0029456	Osteoporosis	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00286	Conjugated Estrogens	C1962963	Osteoporosis (Osteoporosis Adverse Event)	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00286	Conjugated Estrogens	C1563292	Osteoporosis (Osteoporosis family history)	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00977	Ethinyl Estradiol	C0917990	Acroosteolysis (Acro-Osteolysis)	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00977	Ethinyl Estradiol	C0029456	Osteoporosis	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00977	Ethinyl Estradiol	C1962963	Osteoporosis (Osteoporosis Adverse Event)	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB00977	Ethinyl Estradiol	C1563292	Osteoporosis (Osteoporosis family history)	102500	Acroosteolysis With Osteoporosis And Changes In Skull And Mandible
DB01033	Mercaptopurine	C0023434	Chronic Lymphocytic Leukemia	151400	Leukemia, Chronic Lymphocytic; Cll
DB01181	Ifosfamide	C0023434	Chronic Lymphocytic Leukemia	151400	Leukemia, Chronic Lymphocytic; Cll
DB01073	Fludarabine	C0023434	Chronic Lymphocytic Leukemia	151400	Leukemia, Chronic Lymphocytic; Cll
DB00242	Cladribine	C0023434	Chronic Lymphocytic Leukemia	151400	Leukemia, Chronic Lymphocytic; Cll
DB00909	Zonisamide	C0014544	Epilepsy	300491	Epilepsy, X-Linked, With Variable Learning Disabilities And Behavior
DB00909	Zonisamide	C0751265	Learning Disabilities	300491	Epilepsy, X-Linked, With Variable Learning Disabilities And Behavior
DB01202	Levetiracetam	C0014544	Epilepsy	300491	Epilepsy, X-Linked, With Variable Learning Disabilities And Behavior
DB01202	Levetiracetam	C0751265	Learning Disabilities	300491	Epilepsy, X-Linked, With Variable Learning Disabilities And Behavior
DB00794	Primidone	C0014544	Epilepsy	300491	Epilepsy, X-Linked, With Variable Learning Disabilities And Behavior
DB00794	Primidone	C0751265	Learning Disabilities	300491	Epilepsy, X-Linked, With Variable Learning Disabilities And Behavior
DB00776	Oxcarbazepine	C0014544	Epilepsy	300491	Epilepsy, X-Linked, With Variable Learning Disabilities And Behavior
DB00776	Oxcarbazepine	C0751265	Learning Disabilities	300491	Epilepsy, X-Linked, With Variable Learning Disabilities And Behavior
DB00996	Gabapentin	C0014544	Epilepsy	300491	Epilepsy, X-Linked, With Variable Learning Disabilities And Behavior
DB00996	Gabapentin	C0751265	Learning Disabilities	300491	Epilepsy, X-Linked, With Variable Learning Disabilities And Behavior
DB00620	Triamcinolone	C0023652	Lichen Sclerosus et Atrophicus	151590	Lichen Sclerosus Et Atrophicus; Lsa
DB00755	Tretinoin	C0023652	Lichen Sclerosus et Atrophicus	151590	Lichen Sclerosus Et Atrophicus; Lsa
DB00635	Prednisone	C0023652	Lichen Sclerosus et Atrophicus	151590	Lichen Sclerosus Et Atrophicus; Lsa
DB01013	Clobetasol	C0023652	Lichen Sclerosus et Atrophicus	151590	Lichen Sclerosus Et Atrophicus; Lsa
DB00443	Betamethasone	C0023652	Lichen Sclerosus et Atrophicus	151590	Lichen Sclerosus Et Atrophicus; Lsa
DB00563	Methotrexate	C0023652	Lichen Sclerosus et Atrophicus	151590	Lichen Sclerosus Et Atrophicus; Lsa
DB01105	Sibutramine	C0008525	Choroideraemia (Choroideremia)	303110	Choroideremia With Deafness And Obesity
DB01105	Sibutramine	C0011053	Deafness	303110	Choroideremia With Deafness And Obesity
DB01105	Sibutramine	C0581883	Deafness (Complete Hearing Loss)	303110	Choroideremia With Deafness And Obesity
DB01105	Sibutramine	C0028754	Obesity	303110	Choroideremia With Deafness And Obesity
DB01105	Sibutramine	C1963185	Obesity (Obesity Adverse Event)	303110	Choroideremia With Deafness And Obesity
DB01577	Methamphetamine	C0008525	Choroideraemia (Choroideremia)	303110	Choroideremia With Deafness And Obesity
DB01577	Methamphetamine	C0011053	Deafness	303110	Choroideremia With Deafness And Obesity
DB01577	Methamphetamine	C0581883	Deafness (Complete Hearing Loss)	303110	Choroideremia With Deafness And Obesity
DB01577	Methamphetamine	C0028754	Obesity	303110	Choroideremia With Deafness And Obesity
DB01577	Methamphetamine	C1963185	Obesity (Obesity Adverse Event)	303110	Choroideremia With Deafness And Obesity
DB01083	Orlistat	C0008525	Choroideraemia (Choroideremia)	303110	Choroideremia With Deafness And Obesity
DB01083	Orlistat	C0011053	Deafness	303110	Choroideremia With Deafness And Obesity
DB01083	Orlistat	C0581883	Deafness (Complete Hearing Loss)	303110	Choroideremia With Deafness And Obesity
DB01083	Orlistat	C0028754	Obesity	303110	Choroideremia With Deafness And Obesity
DB01083	Orlistat	C1963185	Obesity (Obesity Adverse Event)	303110	Choroideremia With Deafness And Obesity
DB01579	Phendimetrazine	C0008525	Choroideraemia (Choroideremia)	303110	Choroideremia With Deafness And Obesity
DB01579	Phendimetrazine	C0011053	Deafness	303110	Choroideremia With Deafness And Obesity
DB01579	Phendimetrazine	C0581883	Deafness (Complete Hearing Loss)	303110	Choroideremia With Deafness And Obesity
DB01579	Phendimetrazine	C0028754	Obesity	303110	Choroideremia With Deafness And Obesity
DB01579	Phendimetrazine	C1963185	Obesity (Obesity Adverse Event)	303110	Choroideremia With Deafness And Obesity
DB00865	Benzphetamine	C0008525	Choroideraemia (Choroideremia)	303110	Choroideremia With Deafness And Obesity
DB00865	Benzphetamine	C0011053	Deafness	303110	Choroideremia With Deafness And Obesity
DB00865	Benzphetamine	C0581883	Deafness (Complete Hearing Loss)	303110	Choroideremia With Deafness And Obesity
DB00865	Benzphetamine	C0028754	Obesity	303110	Choroideremia With Deafness And Obesity
DB00865	Benzphetamine	C1963185	Obesity (Obesity Adverse Event)	303110	Choroideremia With Deafness And Obesity
DB00191	Phentermine	C0008525	Choroideraemia (Choroideremia)	303110	Choroideremia With Deafness And Obesity
DB00191	Phentermine	C0011053	Deafness	303110	Choroideremia With Deafness And Obesity
DB00191	Phentermine	C0581883	Deafness (Complete Hearing Loss)	303110	Choroideremia With Deafness And Obesity
DB00191	Phentermine	C0028754	Obesity	303110	Choroideremia With Deafness And Obesity
DB00191	Phentermine	C1963185	Obesity (Obesity Adverse Event)	303110	Choroideremia With Deafness And Obesity
DB00397	Phenylpropanolamine	C0008525	Choroideraemia (Choroideremia)	303110	Choroideremia With Deafness And Obesity
DB00397	Phenylpropanolamine	C0011053	Deafness	303110	Choroideremia With Deafness And Obesity
DB00397	Phenylpropanolamine	C0581883	Deafness (Complete Hearing Loss)	303110	Choroideremia With Deafness And Obesity
DB00397	Phenylpropanolamine	C0028754	Obesity	303110	Choroideremia With Deafness And Obesity
DB00397	Phenylpropanolamine	C1963185	Obesity (Obesity Adverse Event)	303110	Choroideremia With Deafness And Obesity
DB01229	Paclitaxel	C0036220	KAPOSIS SARCOMA (Kaposi Sarcoma)	148000	Kaposi Sarcoma
DB00523	Alitretinoin	C0036220	KAPOSIS SARCOMA (Kaposi Sarcoma)	148000	Kaposi Sarcoma
DB00694	Daunorubicin	C0036220	KAPOSIS SARCOMA (Kaposi Sarcoma)	148000	Kaposi Sarcoma
DB00570	Vinblastine	C0036220	KAPOSIS SARCOMA (Kaposi Sarcoma)	148000	Kaposi Sarcoma
DB01394	Colchicine	C0031069	Familial Mediterranean Fever	249100	Familial Mediterranean Fever; Fmf
DB00605	Sulindac	C0032580	Adenomatous Polyposis of the Colon (Adenomatous Polyposis Coli)	175100	Adenomatous Polyposis Of The Colon; Apc
DB00482	Celecoxib	C0032580	Adenomatous Polyposis of the Colon (Adenomatous Polyposis Coli)	175100	Adenomatous Polyposis Of The Colon; Apc
DB00915	Amantadine	C0265259	Popliteal pterygium syndrome	119500	Popliteal Pterygium Syndrome; Pps
DB00915	Amantadine	C1456687	PPS	119500	Popliteal Pterygium Syndrome; Pps
DB00014	Goserelin	C0014175	Endometriosis (Endometriosis, site unspecified)	131200	Endometriosis, Susceptibility To, 1
