drug	disease	classification	notes	drug_url	disease_url
Rifabutin	acquired immunodeficiency syndrome			http://www.drugbank.ca/drugs/DB00615	http://www.disease-ontology.org/term/DOID%3A635
Rifampicin	leprosy			http://www.drugbank.ca/drugs/DB01045	http://www.disease-ontology.org/term/DOID%3A1024
Riluzole	amyotrophic lateral sclerosis			http://www.drugbank.ca/drugs/DB00740	http://www.disease-ontology.org/term/DOID%3A332
Risedronate	Paget's disease of bone			http://www.drugbank.ca/drugs/DB00884	http://www.disease-ontology.org/term/DOID%3A5408
Risedronate	breast cancer			http://www.drugbank.ca/drugs/DB00884	http://www.disease-ontology.org/term/DOID%3A1612
Risedronate	osteoporosis			http://www.drugbank.ca/drugs/DB00884	http://www.disease-ontology.org/term/DOID%3A11476
Risperidone	Gilles de la Tourette syndrome			http://www.drugbank.ca/drugs/DB00734	http://www.disease-ontology.org/term/DOID%3A11119
Risperidone	autistic disorder			http://www.drugbank.ca/drugs/DB00734	http://www.disease-ontology.org/term/DOID%3A12849
Risperidone	bipolar disorder			http://www.drugbank.ca/drugs/DB00734	http://www.disease-ontology.org/term/DOID%3A3312
Risperidone	conduct disorder			http://www.drugbank.ca/drugs/DB00734	http://www.disease-ontology.org/term/DOID%3A12995
Risperidone	schizophrenia			http://www.drugbank.ca/drugs/DB00734	http://www.disease-ontology.org/term/DOID%3A5419
Ritonavir	acquired immunodeficiency syndrome			http://www.drugbank.ca/drugs/DB00503	http://www.disease-ontology.org/term/DOID%3A635
Rivastigmine	Alzheimer's disease			http://www.drugbank.ca/drugs/DB00989	http://www.disease-ontology.org/term/DOID%3A10652
Rivastigmine	Parkinson's disease			http://www.drugbank.ca/drugs/DB00989	http://www.disease-ontology.org/term/DOID%3A14330
Rizatriptan	migraine			http://www.drugbank.ca/drugs/DB00953	http://www.disease-ontology.org/term/DOID%3A6364
Rizatriptan	multiple sclerosis			http://www.drugbank.ca/drugs/DB00953	http://www.disease-ontology.org/term/DOID%3A2377
Roflumilast	chronic obstructive pulmonary disease			http://www.drugbank.ca/drugs/DB01656	http://www.disease-ontology.org/term/DOID%3A3083
Ropinirole	Alzheimer's disease			http://www.drugbank.ca/drugs/DB00268	http://www.disease-ontology.org/term/DOID%3A10652
Ropinirole	Parkinson's disease			http://www.drugbank.ca/drugs/DB00268	http://www.disease-ontology.org/term/DOID%3A14330
Ropinirole	multiple sclerosis			http://www.drugbank.ca/drugs/DB00268	http://www.disease-ontology.org/term/DOID%3A2377
Ropinirole	restless legs syndrome			http://www.drugbank.ca/drugs/DB00268	http://www.disease-ontology.org/term/DOID%3A0050425
Rosiglitazone	type 2 diabetes mellitus			http://www.drugbank.ca/drugs/DB00412	http://www.disease-ontology.org/term/DOID%3A9352
Rosuvastatin	atherosclerosis			http://www.drugbank.ca/drugs/DB01098	http://www.disease-ontology.org/term/DOID%3A1936
Rosuvastatin	coronary artery disease			http://www.drugbank.ca/drugs/DB01098	http://www.disease-ontology.org/term/DOID%3A3393
Rotigotine	Parkinson's disease			http://www.drugbank.ca/drugs/DB05271	http://www.disease-ontology.org/term/DOID%3A14330
Rufinamide	epilepsy syndrome			http://www.drugbank.ca/drugs/DB06201	http://www.disease-ontology.org/term/DOID%3A1826
Ruxolitinib	hematologic cancer			http://www.drugbank.ca/drugs/DB08877	http://www.disease-ontology.org/term/DOID%3A2531
Salbutamol	allergic rhinitis			http://www.drugbank.ca/drugs/DB01001	http://www.disease-ontology.org/term/DOID%3A4481
Salbutamol	asthma			http://www.drugbank.ca/drugs/DB01001	http://www.disease-ontology.org/term/DOID%3A2841
Salbutamol	chronic obstructive pulmonary disease			http://www.drugbank.ca/drugs/DB01001	http://www.disease-ontology.org/term/DOID%3A3083
Salbutamol	hypertension			http://www.drugbank.ca/drugs/DB01001	http://www.disease-ontology.org/term/DOID%3A10763
Salicylate-sodium	psoriasis			http://www.drugbank.ca/drugs/DB01398	http://www.disease-ontology.org/term/DOID%3A8893
Salicylic acid	psoriasis			http://www.drugbank.ca/drugs/DB00936	http://www.disease-ontology.org/term/DOID%3A8893
Salmeterol	asthma			http://www.drugbank.ca/drugs/DB00938	http://www.disease-ontology.org/term/DOID%3A2841
Salsalate	rheumatoid arthritis			http://www.drugbank.ca/drugs/DB01399	http://www.disease-ontology.org/term/DOID%3A7148
Saquinavir	acquired immunodeficiency syndrome			http://www.drugbank.ca/drugs/DB01232	http://www.disease-ontology.org/term/DOID%3A635
Scopolamine	Alzheimer's disease			http://www.drugbank.ca/drugs/DB00747	http://www.disease-ontology.org/term/DOID%3A10652
Scopolamine	Parkinson's disease			http://www.drugbank.ca/drugs/DB00747	http://www.disease-ontology.org/term/DOID%3A14330
Selegiline	Alzheimer's disease			http://www.drugbank.ca/drugs/DB01037	http://www.disease-ontology.org/term/DOID%3A10652
Selegiline	Parkinson's disease			http://www.drugbank.ca/drugs/DB01037	http://www.disease-ontology.org/term/DOID%3A14330
Selegiline	endogenous depression			http://www.drugbank.ca/drugs/DB01037	http://www.disease-ontology.org/term/DOID%3A1595
Sertraline	Parkinson's disease			http://www.drugbank.ca/drugs/DB01104	http://www.disease-ontology.org/term/DOID%3A14330
Sertraline	autistic disorder			http://www.drugbank.ca/drugs/DB01104	http://www.disease-ontology.org/term/DOID%3A12849
Sertraline	endogenous depression			http://www.drugbank.ca/drugs/DB01104	http://www.disease-ontology.org/term/DOID%3A1595
Sertraline	panic disorder			http://www.drugbank.ca/drugs/DB01104	http://www.disease-ontology.org/term/DOID%3A594
Sertraline	schizophrenia			http://www.drugbank.ca/drugs/DB01104	http://www.disease-ontology.org/term/DOID%3A5419
Sibutramine	obesity	DM	Pilot classification: disease-modifying; Pilot notes: enhances satiety via CNS	http://www.drugbank.ca/drugs/DB01105	http://www.disease-ontology.org/term/DOID%3A9970
Sildenafil	hypertension			http://www.drugbank.ca/drugs/DB00203	http://www.disease-ontology.org/term/DOID%3A10763
Sildenafil	multiple sclerosis			http://www.drugbank.ca/drugs/DB00203	http://www.disease-ontology.org/term/DOID%3A2377
Sildenafil	systemic scleroderma			http://www.drugbank.ca/drugs/DB00203	http://www.disease-ontology.org/term/DOID%3A418
Sildenafil	type 1 diabetes mellitus			http://www.drugbank.ca/drugs/DB00203	http://www.disease-ontology.org/term/DOID%3A9744
Simvastatin	atherosclerosis			http://www.drugbank.ca/drugs/DB00641	http://www.disease-ontology.org/term/DOID%3A1936
Simvastatin	coronary artery disease			http://www.drugbank.ca/drugs/DB00641	http://www.disease-ontology.org/term/DOID%3A3393
Simvastatin	hypertension			http://www.drugbank.ca/drugs/DB00641	http://www.disease-ontology.org/term/DOID%3A10763
Simvastatin	type 2 diabetes mellitus			http://www.drugbank.ca/drugs/DB00641	http://www.disease-ontology.org/term/DOID%3A9352
Sirolimus	prostate cancer			http://www.drugbank.ca/drugs/DB00877	http://www.disease-ontology.org/term/DOID%3A10283
Sitagliptin	type 2 diabetes mellitus			http://www.drugbank.ca/drugs/DB01261	http://www.disease-ontology.org/term/DOID%3A9352
Solifenacin	multiple sclerosis			http://www.drugbank.ca/drugs/DB01591	http://www.disease-ontology.org/term/DOID%3A2377
Sorafenib	kidney cancer			http://www.drugbank.ca/drugs/DB00398	http://www.disease-ontology.org/term/DOID%3A263
Sorafenib	liver cancer			http://www.drugbank.ca/drugs/DB00398	http://www.disease-ontology.org/term/DOID%3A3571
Sorafenib	thyroid cancer			http://www.drugbank.ca/drugs/DB00398	http://www.disease-ontology.org/term/DOID%3A1781
Spironolactone	dilated cardiomyopathy			http://www.drugbank.ca/drugs/DB00421	http://www.disease-ontology.org/term/DOID%3A12930
Spironolactone	epilepsy syndrome			http://www.drugbank.ca/drugs/DB00421	http://www.disease-ontology.org/term/DOID%3A1826
Spironolactone	hypertension			http://www.drugbank.ca/drugs/DB00421	http://www.disease-ontology.org/term/DOID%3A10763
Stavudine	acquired immunodeficiency syndrome			http://www.drugbank.ca/drugs/DB00649	http://www.disease-ontology.org/term/DOID%3A635
Streptozocin	hematologic cancer			http://www.drugbank.ca/drugs/DB00428	http://www.disease-ontology.org/term/DOID%3A2531
Sucralfate	hypertension			http://www.drugbank.ca/drugs/DB00364	http://www.disease-ontology.org/term/DOID%3A10763
Sulfadiazine	malaria			http://www.drugbank.ca/drugs/DB00359	http://www.disease-ontology.org/term/DOID%3A12365
Sulfasalazine	Crohn's disease			http://www.drugbank.ca/drugs/DB00795	http://www.disease-ontology.org/term/DOID%3A8778
Sulfasalazine	ankylosing spondylitis			http://www.drugbank.ca/drugs/DB00795	http://www.disease-ontology.org/term/DOID%3A7147
Sulfasalazine	epilepsy syndrome			http://www.drugbank.ca/drugs/DB00795	http://www.disease-ontology.org/term/DOID%3A1826
Sulfasalazine	rheumatoid arthritis			http://www.drugbank.ca/drugs/DB00795	http://www.disease-ontology.org/term/DOID%3A7148
Sulfasalazine	ulcerative colitis			http://www.drugbank.ca/drugs/DB00795	http://www.disease-ontology.org/term/DOID%3A8577
Sulindac	osteoarthritis			http://www.drugbank.ca/drugs/DB00605	http://www.disease-ontology.org/term/DOID%3A8398
Sumatriptan	migraine			http://www.drugbank.ca/drugs/DB00669	http://www.disease-ontology.org/term/DOID%3A6364
Sunitinib	kidney cancer			http://www.drugbank.ca/drugs/DB01268	http://www.disease-ontology.org/term/DOID%3A263
Sunitinib	pancreatic cancer			http://www.drugbank.ca/drugs/DB01268	http://www.disease-ontology.org/term/DOID%3A1793
Tacrolimus	atopic dermatitis			http://www.drugbank.ca/drugs/DB00864	http://www.disease-ontology.org/term/DOID%3A3310
Tadalafil	chronic obstructive pulmonary disease			http://www.drugbank.ca/drugs/DB00820	http://www.disease-ontology.org/term/DOID%3A3083
Tadalafil	hypertension			http://www.drugbank.ca/drugs/DB00820	http://www.disease-ontology.org/term/DOID%3A10763
Tadalafil	systemic scleroderma			http://www.drugbank.ca/drugs/DB00820	http://www.disease-ontology.org/term/DOID%3A418
Tamoxifen	breast cancer			http://www.drugbank.ca/drugs/DB00675	http://www.disease-ontology.org/term/DOID%3A1612
Tamoxifen	pancreatic cancer			http://www.drugbank.ca/drugs/DB00675	http://www.disease-ontology.org/term/DOID%3A1793
Tamsulosin	prostate cancer			http://www.drugbank.ca/drugs/DB00706	http://www.disease-ontology.org/term/DOID%3A10283
Tazarotene	psoriasis			http://www.drugbank.ca/drugs/DB00799	http://www.disease-ontology.org/term/DOID%3A8893
Telbivudine	hepatitis B			http://www.drugbank.ca/drugs/DB01265	http://www.disease-ontology.org/term/DOID%3A2043
Telmisartan	coronary artery disease			http://www.drugbank.ca/drugs/DB00966	http://www.disease-ontology.org/term/DOID%3A3393
Telmisartan	hypertension			http://www.drugbank.ca/drugs/DB00966	http://www.disease-ontology.org/term/DOID%3A10763
Temozolomide	brain cancer			http://www.drugbank.ca/drugs/DB00853	http://www.disease-ontology.org/term/DOID%3A1319
Temozolomide	malignant glioma			http://www.drugbank.ca/drugs/DB00853	http://www.disease-ontology.org/term/DOID%3A3070
Temozolomide	melanoma			http://www.drugbank.ca/drugs/DB00853	http://www.disease-ontology.org/term/DOID%3A1909
Temozolomide	skin cancer			http://www.drugbank.ca/drugs/DB00853	http://www.disease-ontology.org/term/DOID%3A4159
Temsirolimus	kidney cancer			http://www.drugbank.ca/drugs/DB06287	http://www.disease-ontology.org/term/DOID%3A263
Teniposide	hematologic cancer			http://www.drugbank.ca/drugs/DB00444	http://www.disease-ontology.org/term/DOID%3A2531
Teniposide	lung cancer			http://www.drugbank.ca/drugs/DB00444	http://www.disease-ontology.org/term/DOID%3A1324
Teniposide	lymphatic system cancer			http://www.drugbank.ca/drugs/DB00444	http://www.disease-ontology.org/term/DOID%3A0060073
Terazosin	hypertension			http://www.drugbank.ca/drugs/DB01162	http://www.disease-ontology.org/term/DOID%3A10763
Terbutaline	asthma			http://www.drugbank.ca/drugs/DB00871	http://www.disease-ontology.org/term/DOID%3A2841
Testosterone	breast cancer			http://www.drugbank.ca/drugs/DB00624	http://www.disease-ontology.org/term/DOID%3A1612
Testosterone Propionate	breast cancer			http://www.drugbank.ca/drugs/DB01420	http://www.disease-ontology.org/term/DOID%3A1612
Thalidomide	hematologic cancer			http://www.drugbank.ca/drugs/DB01041	http://www.disease-ontology.org/term/DOID%3A2531
Thalidomide	leprosy			http://www.drugbank.ca/drugs/DB01041	http://www.disease-ontology.org/term/DOID%3A1024
Theophylline	asthma			http://www.drugbank.ca/drugs/DB00277	http://www.disease-ontology.org/term/DOID%3A2841
Thioridazine	schizophrenia			http://www.drugbank.ca/drugs/DB00679	http://www.disease-ontology.org/term/DOID%3A5419
Thiotepa	breast cancer			http://www.drugbank.ca/drugs/DB04572	http://www.disease-ontology.org/term/DOID%3A1612
Thiotepa	hematologic cancer			http://www.drugbank.ca/drugs/DB04572	http://www.disease-ontology.org/term/DOID%3A2531
Thiotepa	sarcoma	DM	Pilot classification: disease-modifying; Pilot notes: 	http://www.drugbank.ca/drugs/DB04572	http://www.disease-ontology.org/term/DOID%3A1115
Thiotepa	urinary bladder cancer			http://www.drugbank.ca/drugs/DB04572	http://www.disease-ontology.org/term/DOID%3A11054
Thiothixene	schizophrenia			http://www.drugbank.ca/drugs/DB01623	http://www.disease-ontology.org/term/DOID%3A5419
Tiagabine	bipolar disorder	NOT	Pilot classification: disease-modifying; Pilot notes: 	http://www.drugbank.ca/drugs/DB00906	http://www.disease-ontology.org/term/DOID%3A3312
Tiagabine	epilepsy syndrome			http://www.drugbank.ca/drugs/DB00906	http://www.disease-ontology.org/term/DOID%3A1826
Ticagrelor	coronary artery disease			http://www.drugbank.ca/drugs/DB08816	http://www.disease-ontology.org/term/DOID%3A3393
Tiludronate	Paget's disease of bone			http://www.drugbank.ca/drugs/DB01133	http://www.disease-ontology.org/term/DOID%3A5408
Tiludronate	breast cancer			http://www.drugbank.ca/drugs/DB01133	http://www.disease-ontology.org/term/DOID%3A1612
Timolol	coronary artery disease			http://www.drugbank.ca/drugs/DB00373	http://www.disease-ontology.org/term/DOID%3A3393
Timolol	glaucoma			http://www.drugbank.ca/drugs/DB00373	http://www.disease-ontology.org/term/DOID%3A1686
Timolol	hypertension			http://www.drugbank.ca/drugs/DB00373	http://www.disease-ontology.org/term/DOID%3A10763
Timolol	migraine			http://www.drugbank.ca/drugs/DB00373	http://www.disease-ontology.org/term/DOID%3A6364
Tioguanine	hematologic cancer			http://www.drugbank.ca/drugs/DB00352	http://www.disease-ontology.org/term/DOID%3A2531
Tiotropium	asthma			http://www.drugbank.ca/drugs/DB01409	http://www.disease-ontology.org/term/DOID%3A2841
Tiotropium	chronic obstructive pulmonary disease			http://www.drugbank.ca/drugs/DB01409	http://www.disease-ontology.org/term/DOID%3A3083
Tirofiban	coronary artery disease	DM	Pilot classification: disease-modifying; Pilot notes: 	http://www.drugbank.ca/drugs/DB00775	http://www.disease-ontology.org/term/DOID%3A3393
Tizanidine	migraine			http://www.drugbank.ca/drugs/DB00697	http://www.disease-ontology.org/term/DOID%3A6364
Tizanidine	multiple sclerosis			http://www.drugbank.ca/drugs/DB00697	http://www.disease-ontology.org/term/DOID%3A2377
Tizanidine	rheumatoid arthritis			http://www.drugbank.ca/drugs/DB00697	http://www.disease-ontology.org/term/DOID%3A7148
Tolazamide	type 2 diabetes mellitus			http://www.drugbank.ca/drugs/DB00839	http://www.disease-ontology.org/term/DOID%3A9352
Tolazoline	atherosclerosis			http://www.drugbank.ca/drugs/DB00797	http://www.disease-ontology.org/term/DOID%3A1936
Tolazoline	hypertension			http://www.drugbank.ca/drugs/DB00797	http://www.disease-ontology.org/term/DOID%3A10763
Tolazoline	systemic scleroderma			http://www.drugbank.ca/drugs/DB00797	http://www.disease-ontology.org/term/DOID%3A418
Tolbutamide	type 2 diabetes mellitus			http://www.drugbank.ca/drugs/DB01124	http://www.disease-ontology.org/term/DOID%3A9352
Tolcapone	Parkinson's disease			http://www.drugbank.ca/drugs/DB00323	http://www.disease-ontology.org/term/DOID%3A14330
Tolmetin	ankylosing spondylitis			http://www.drugbank.ca/drugs/DB00500	http://www.disease-ontology.org/term/DOID%3A7147
Tolmetin	osteoarthritis			http://www.drugbank.ca/drugs/DB00500	http://www.disease-ontology.org/term/DOID%3A8398
Tolmetin	rheumatoid arthritis			http://www.drugbank.ca/drugs/DB00500	http://www.disease-ontology.org/term/DOID%3A7148
Tolterodine	multiple sclerosis			http://www.drugbank.ca/drugs/DB01036	http://www.disease-ontology.org/term/DOID%3A2377
Topiramate	bipolar disorder			http://www.drugbank.ca/drugs/DB00273	http://www.disease-ontology.org/term/DOID%3A3312
Topiramate	epilepsy syndrome			http://www.drugbank.ca/drugs/DB00273	http://www.disease-ontology.org/term/DOID%3A1826
Topiramate	migraine			http://www.drugbank.ca/drugs/DB00273	http://www.disease-ontology.org/term/DOID%3A6364
Topiramate	obesity			http://www.drugbank.ca/drugs/DB00273	http://www.disease-ontology.org/term/DOID%3A9970
Topotecan	cervical cancer			http://www.drugbank.ca/drugs/DB01030	http://www.disease-ontology.org/term/DOID%3A4362
Topotecan	lung cancer			http://www.drugbank.ca/drugs/DB01030	http://www.disease-ontology.org/term/DOID%3A1324
Topotecan	ovarian cancer			http://www.drugbank.ca/drugs/DB01030	http://www.disease-ontology.org/term/DOID%3A2394
Topotecan	peripheral nervous system neoplasm	DM	Pilot classification: disease-modifying; Pilot notes: 	http://www.drugbank.ca/drugs/DB01030	http://www.disease-ontology.org/term/DOID%3A1192
Torasemide	chronic kidney failure			http://www.drugbank.ca/drugs/DB00214	http://www.disease-ontology.org/term/DOID%3A784
Torasemide	hypertension			http://www.drugbank.ca/drugs/DB00214	http://www.disease-ontology.org/term/DOID%3A10763
Toremifene	breast cancer			http://www.drugbank.ca/drugs/DB00539	http://www.disease-ontology.org/term/DOID%3A1612
Tramadol	restless legs syndrome			http://www.drugbank.ca/drugs/DB00193	http://www.disease-ontology.org/term/DOID%3A0050425
Trandolapril	coronary artery disease			http://www.drugbank.ca/drugs/DB00519	http://www.disease-ontology.org/term/DOID%3A3393
Trandolapril	hypertension			http://www.drugbank.ca/drugs/DB00519	http://www.disease-ontology.org/term/DOID%3A10763
Travoprost	glaucoma			http://www.drugbank.ca/drugs/DB00287	http://www.disease-ontology.org/term/DOID%3A1686
Travoprost	hypertension			http://www.drugbank.ca/drugs/DB00287	http://www.disease-ontology.org/term/DOID%3A10763
Trazodone	bipolar disorder			http://www.drugbank.ca/drugs/DB00656	http://www.disease-ontology.org/term/DOID%3A3312
Trazodone	endogenous depression			http://www.drugbank.ca/drugs/DB00656	http://www.disease-ontology.org/term/DOID%3A1595
Trazodone	schizophrenia			http://www.drugbank.ca/drugs/DB00656	http://www.disease-ontology.org/term/DOID%3A5419
Treprostinil	hypertension			http://www.drugbank.ca/drugs/DB00374	http://www.disease-ontology.org/term/DOID%3A10763
Treprostinil	rheumatoid arthritis			http://www.drugbank.ca/drugs/DB00374	http://www.disease-ontology.org/term/DOID%3A7148
Tretinoin	hematologic cancer			http://www.drugbank.ca/drugs/DB00755	http://www.disease-ontology.org/term/DOID%3A2531
Tretinoin	peripheral nervous system neoplasm			http://www.drugbank.ca/drugs/DB00755	http://www.disease-ontology.org/term/DOID%3A1192
Triamcinolone	allergic rhinitis			http://www.drugbank.ca/drugs/DB00620	http://www.disease-ontology.org/term/DOID%3A4481
Triamcinolone	alopecia areata			http://www.drugbank.ca/drugs/DB00620	http://www.disease-ontology.org/term/DOID%3A986
Triamcinolone	anemia			http://www.drugbank.ca/drugs/DB00620	http://www.disease-ontology.org/term/DOID%3A2355
Triamcinolone	ankylosing spondylitis			http://www.drugbank.ca/drugs/DB00620	http://www.disease-ontology.org/term/DOID%3A7147
Triamcinolone	asthma			http://www.drugbank.ca/drugs/DB00620	http://www.disease-ontology.org/term/DOID%3A2841
Triamcinolone	atopic dermatitis			http://www.drugbank.ca/drugs/DB00620	http://www.disease-ontology.org/term/DOID%3A3310
Triamcinolone	brain cancer			http://www.drugbank.ca/drugs/DB00620	http://www.disease-ontology.org/term/DOID%3A1319
Triamcinolone	epilepsy syndrome			http://www.drugbank.ca/drugs/DB00620	http://www.disease-ontology.org/term/DOID%3A1826
Triamcinolone	hematologic cancer			http://www.drugbank.ca/drugs/DB00620	http://www.disease-ontology.org/term/DOID%3A2531
Triamcinolone	multiple sclerosis			http://www.drugbank.ca/drugs/DB00620	http://www.disease-ontology.org/term/DOID%3A2377
Triamcinolone	psoriasis			http://www.drugbank.ca/drugs/DB00620	http://www.disease-ontology.org/term/DOID%3A8893
Triamcinolone	psoriatic arthritis	SYM	Pilot classification: ? disease-modifying; Pilot notes: 	http://www.drugbank.ca/drugs/DB00620	http://www.disease-ontology.org/term/DOID%3A9008
Triamcinolone	rheumatoid arthritis			http://www.drugbank.ca/drugs/DB00620	http://www.disease-ontology.org/term/DOID%3A7148
Triamcinolone	systemic lupus erythematosus			http://www.drugbank.ca/drugs/DB00620	http://www.disease-ontology.org/term/DOID%3A9074
Triamcinolone	ulcerative colitis			http://www.drugbank.ca/drugs/DB00620	http://www.disease-ontology.org/term/DOID%3A8577
Triamterene	hypertension			http://www.drugbank.ca/drugs/DB00384	http://www.disease-ontology.org/term/DOID%3A10763
Trifluoperazine	schizophrenia			http://www.drugbank.ca/drugs/DB00831	http://www.disease-ontology.org/term/DOID%3A5419
Trihexyphenidyl	Parkinson's disease			http://www.drugbank.ca/drugs/DB00376	http://www.disease-ontology.org/term/DOID%3A14330
Trimethadione	epilepsy syndrome			http://www.drugbank.ca/drugs/DB00347	http://www.disease-ontology.org/term/DOID%3A1826
Trimethoprim	asthma			http://www.drugbank.ca/drugs/DB00440	http://www.disease-ontology.org/term/DOID%3A2841
Triprolidine	atopic dermatitis			http://www.drugbank.ca/drugs/DB00427	http://www.disease-ontology.org/term/DOID%3A3310
Trisalicylate-choline	psoriasis			http://www.drugbank.ca/drugs/DB01401	http://www.disease-ontology.org/term/DOID%3A8893
Trisalicylate-choline	rheumatoid arthritis			http://www.drugbank.ca/drugs/DB01401	http://www.disease-ontology.org/term/DOID%3A7148
Ursodeoxycholic acid	primary biliary cirrhosis			http://www.drugbank.ca/drugs/DB01586	http://www.disease-ontology.org/term/DOID%3A12236
Valproic Acid	Alzheimer's disease			http://www.drugbank.ca/drugs/DB00313	http://www.disease-ontology.org/term/DOID%3A10652
Valproic Acid	bipolar disorder			http://www.drugbank.ca/drugs/DB00313	http://www.disease-ontology.org/term/DOID%3A3312
Valproic Acid	endogenous depression			http://www.drugbank.ca/drugs/DB00313	http://www.disease-ontology.org/term/DOID%3A1595
Valproic Acid	epilepsy syndrome			http://www.drugbank.ca/drugs/DB00313	http://www.disease-ontology.org/term/DOID%3A1826
Valproic Acid	migraine			http://www.drugbank.ca/drugs/DB00313	http://www.disease-ontology.org/term/DOID%3A6364
Valproic Acid	schizophrenia			http://www.drugbank.ca/drugs/DB00313	http://www.disease-ontology.org/term/DOID%3A5419
Valrubicin	urinary bladder cancer			http://www.drugbank.ca/drugs/DB00385	http://www.disease-ontology.org/term/DOID%3A11054
Valsartan	coronary artery disease			http://www.drugbank.ca/drugs/DB00177	http://www.disease-ontology.org/term/DOID%3A3393
Valsartan	hypertension			http://www.drugbank.ca/drugs/DB00177	http://www.disease-ontology.org/term/DOID%3A10763
Valsartan	type 2 diabetes mellitus			http://www.drugbank.ca/drugs/DB00177	http://www.disease-ontology.org/term/DOID%3A9352
Vandetanib	thyroid cancer			http://www.drugbank.ca/drugs/DB05294	http://www.disease-ontology.org/term/DOID%3A1781
Varenicline	nicotine dependence			http://www.drugbank.ca/drugs/DB01273	http://www.disease-ontology.org/term/DOID%3A0050742
Varenicline	type 2 diabetes mellitus			http://www.drugbank.ca/drugs/DB01273	http://www.disease-ontology.org/term/DOID%3A9352
Vemurafenib	melanoma			http://www.drugbank.ca/drugs/DB08881	http://www.disease-ontology.org/term/DOID%3A1909
Vemurafenib	skin cancer			http://www.drugbank.ca/drugs/DB08881	http://www.disease-ontology.org/term/DOID%3A4159
Venlafaxine	attention deficit hyperactivity disorder			http://www.drugbank.ca/drugs/DB00285	http://www.disease-ontology.org/term/DOID%3A1094
Venlafaxine	panic disorder			http://www.drugbank.ca/drugs/DB00285	http://www.disease-ontology.org/term/DOID%3A594
Verapamil	hypertension			http://www.drugbank.ca/drugs/DB00661	http://www.disease-ontology.org/term/DOID%3A10763
Verapamil	migraine			http://www.drugbank.ca/drugs/DB00661	http://www.disease-ontology.org/term/DOID%3A6364
Vigabatrin	epilepsy syndrome			http://www.drugbank.ca/drugs/DB01080	http://www.disease-ontology.org/term/DOID%3A1826
Vilazodone	endogenous depression			http://www.drugbank.ca/drugs/DB06684	http://www.disease-ontology.org/term/DOID%3A1595
Vinblastine	breast cancer			http://www.drugbank.ca/drugs/DB00570	http://www.disease-ontology.org/term/DOID%3A1612
Vinblastine	germ cell cancer			http://www.drugbank.ca/drugs/DB00570	http://www.disease-ontology.org/term/DOID%3A2994
Vinblastine	head and neck cancer			http://www.drugbank.ca/drugs/DB00570	http://www.disease-ontology.org/term/DOID%3A11934
Vinblastine	hematologic cancer			http://www.drugbank.ca/drugs/DB00570	http://www.disease-ontology.org/term/DOID%3A2531
Vinblastine	kidney cancer			http://www.drugbank.ca/drugs/DB00570	http://www.disease-ontology.org/term/DOID%3A263
Vinblastine	lung cancer			http://www.drugbank.ca/drugs/DB00570	http://www.disease-ontology.org/term/DOID%3A1324
Vinblastine	testicular cancer			http://www.drugbank.ca/drugs/DB00570	http://www.disease-ontology.org/term/DOID%3A2998
Vincristine	colon cancer			http://www.drugbank.ca/drugs/DB00541	http://www.disease-ontology.org/term/DOID%3A219
Vincristine	hematologic cancer			http://www.drugbank.ca/drugs/DB00541	http://www.disease-ontology.org/term/DOID%3A2531
Vincristine	kidney cancer			http://www.drugbank.ca/drugs/DB00541	http://www.disease-ontology.org/term/DOID%3A263
Vincristine	lymphatic system cancer			http://www.drugbank.ca/drugs/DB00541	http://www.disease-ontology.org/term/DOID%3A0060073
Vincristine	muscle cancer			http://www.drugbank.ca/drugs/DB00541	http://www.disease-ontology.org/term/DOID%3A4045
Vincristine	peripheral nervous system neoplasm			http://www.drugbank.ca/drugs/DB00541	http://www.disease-ontology.org/term/DOID%3A1192
Vincristine	sarcoma			http://www.drugbank.ca/drugs/DB00541	http://www.disease-ontology.org/term/DOID%3A1115
Vinorelbine	breast cancer			http://www.drugbank.ca/drugs/DB00361	http://www.disease-ontology.org/term/DOID%3A1612
Vinorelbine	hematologic cancer			http://www.drugbank.ca/drugs/DB00361	http://www.disease-ontology.org/term/DOID%3A2531
Vinorelbine	lung cancer			http://www.drugbank.ca/drugs/DB00361	http://www.disease-ontology.org/term/DOID%3A1324
Vinorelbine	ovarian cancer			http://www.drugbank.ca/drugs/DB00361	http://www.disease-ontology.org/term/DOID%3A2394
Vismodegib	skin cancer			http://www.drugbank.ca/drugs/DB08828	http://www.disease-ontology.org/term/DOID%3A4159
Vitamin C	anemia			http://www.drugbank.ca/drugs/DB00126	http://www.disease-ontology.org/term/DOID%3A2355
Vitamin C	prostate cancer	DM	Pilot classification: disease-modifying; Pilot notes: 	http://www.drugbank.ca/drugs/DB00126	http://www.disease-ontology.org/term/DOID%3A10283
Vitamin E	Alzheimer's disease			http://www.drugbank.ca/drugs/DB00163	http://www.disease-ontology.org/term/DOID%3A10652
Vitamin E	anemia			http://www.drugbank.ca/drugs/DB00163	http://www.disease-ontology.org/term/DOID%3A2355
Vorinostat	hematologic cancer			http://www.drugbank.ca/drugs/DB02546	http://www.disease-ontology.org/term/DOID%3A2531
WF10	asthma			http://www.drugbank.ca/drugs/DB05389	http://www.disease-ontology.org/term/DOID%3A2841
WF10	chronic obstructive pulmonary disease			http://www.drugbank.ca/drugs/DB05389	http://www.disease-ontology.org/term/DOID%3A3083
